order_detail_id,order_id,product_id,quantity,price_per_unit
7608,2510,843,6,94.45
7609,5818,169,2,148.64
7610,9419,102,1,164.92
7611,9230,236,7,314.65
7612,2385,655,7,294.50
7613,8554,127,7,112.88
7614,8575,708,5,27.42
7615,979,330,2,74.52
7616,1104,635,8,31.05
7617,7708,764,7,71.39
7618,9924,999,7,270.06
7619,5206,874,6,200.66
7620,6449,613,9,77.01
7621,5035,386,9,221.47
7622,4895,972,10,291.77
7623,6038,921,7,305.59
7624,5602,28,6,42.16
7625,210,18,9,156.18
7626,7027,18,1,58.71
7627,8231,922,4,281.62
7628,5937,606,5,110.99
7629,9824,323,2,273.45
7630,1485,523,3,209.10
7631,3233,412,2,85.92
7632,1866,308,8,116.92
7633,3148,178,10,139.96
7634,3636,106,8,105.03
7635,8325,164,10,142.49
7636,254,329,8,172.92
7637,1480,741,8,37.22
7638,6092,915,4,258.34
7639,6387,8,6,309.68
7640,9704,606,7,28.95
7641,2582,64,4,279.37
7642,3038,796,4,61.37
7643,2189,728,3,181.32
7644,9599,534,7,129.06
7645,2556,700,2,6.24
7646,1225,213,4,135.31
7647,2314,53,9,244.84
7648,8682,520,9,164.26
7649,1575,761,2,135.71
7650,6902,682,4,254.25
7651,4171,758,5,138.30
7652,3527,137,2,87.45
7653,6625,722,3,81.76
7654,4238,411,6,23.13
7655,6559,774,1,242.37
7656,6665,574,2,200.96
7657,707,379,1,290.90
7658,7884,400,10,149.01
7659,1878,446,10,227.97
7660,7956,403,5,40.27
7661,138,554,6,203.17
7662,1842,983,7,14.98
7663,3973,924,5,140.08
7664,1898,646,8,201.12
7665,6186,315,5,85.73
7666,5597,754,10,209.68
7667,3407,672,1,259.89
7668,6611,321,9,279.82
7669,6787,113,3,118.42
7670,4759,730,8,319.55
7671,3055,170,1,251.48
7672,4430,74,7,191.65
7673,6630,589,5,236.79
7674,9327,660,7,281.74
7675,2005,614,4,33.56
7676,8138,131,6,303.54
7677,551,264,7,73.59
7678,8507,750,4,256.05
7679,2167,242,8,324.90
7680,7235,361,5,172.97
7681,2992,312,9,147.06
7682,8584,689,9,41.18
7683,6179,493,3,325.04
7684,2748,743,10,112.96
7685,9722,131,6,32.54
7686,2631,788,6,202.71
7687,5063,895,2,309.29
7688,3904,247,10,132.22
7689,4380,199,6,299.79
7690,9320,981,6,103.33
7691,624,767,4,109.74
7692,9448,67,3,206.39
7693,4528,989,1,284.59
7694,530,783,4,182.13
7695,1235,401,7,214.47
7696,2652,360,6,297.72
7697,6392,81,6,142.47
7698,1818,666,1,96.21
7699,5374,308,7,88.58
7700,2794,246,2,174.53
7701,9572,986,1,68.01
7702,7103,95,8,230.64
7703,1549,788,5,280.77
7704,4744,800,8,228.31
7705,7681,457,1,212.30
7706,4263,591,9,156.29
7707,6844,76,6,297.62
7708,9161,632,2,63.09
7709,6658,932,4,80.07
7710,6539,487,1,230.61
7711,7008,369,2,120.15
7712,6912,831,9,314.78
7713,1791,47,10,284.03
7714,6898,932,7,248.79
7715,1557,271,2,293.71
7716,4231,445,3,215.30
7717,7342,511,3,194.79
7718,3473,534,6,29.49
7719,5125,628,8,273.99
7720,7759,565,10,291.25
7721,7668,685,3,262.16
7722,2941,952,7,102.42
7723,5150,742,1,118.26
7724,4917,638,5,90.56
7725,330,732,6,252.70
7726,4726,346,9,173.23
7727,4962,716,9,289.22
7728,4744,938,5,327.00
7729,6704,219,3,212.88
7730,3475,971,8,86.18
7731,1756,623,9,73.31
7732,8652,896,10,318.76
7733,8612,489,5,318.14
7734,6733,777,10,305.05
7735,3606,223,7,194.17
7736,3469,201,4,111.25
7737,3360,372,2,191.31
7738,9548,540,4,79.07
7739,6508,484,10,292.70
7740,6053,467,1,126.23
7741,7589,727,3,76.38
7742,787,102,10,144.59
7743,5790,475,3,131.22
7744,2636,1000,3,190.82
7745,6779,54,5,191.57
7746,5037,988,1,265.06
7747,568,932,8,108.44
7748,5858,580,5,291.27
7749,9556,59,6,319.69
7750,580,826,8,98.49
7751,9411,45,10,112.28
7752,8973,913,7,317.56
7753,4915,502,4,219.75
7754,6085,561,1,248.52
7755,7145,177,8,161.50
7756,6626,12,8,160.46
7757,4705,655,8,296.43
7758,6484,536,9,191.62
7759,4186,6,4,224.95
7760,5701,36,9,48.77
7761,9034,858,3,162.04
7762,5777,388,9,94.92
7763,15,513,2,47.83
7764,3489,847,2,194.57
7765,3578,430,2,98.32
7766,4903,592,5,267.96
7767,7282,329,4,306.02
7768,9270,163,6,289.51
7769,5802,189,4,103.50
7770,8152,124,2,19.78
7771,7963,781,2,19.49
7772,6117,925,8,213.70
7773,3721,675,8,221.33
7774,2666,181,7,150.69
7775,3785,559,8,65.70
7776,3469,644,5,206.58
7777,5740,343,4,114.23
7778,4687,257,10,36.63
7779,7878,197,2,187.24
7780,8355,732,3,222.87
7781,100,586,4,266.52
7782,2648,816,6,88.85
7783,5832,555,7,317.70
7784,4131,379,9,327.38
7785,3282,2,7,158.56
7786,7351,489,3,219.45
7787,1623,762,10,173.63
7788,5224,565,10,213.61
7789,7404,469,5,57.48
7790,9974,498,3,180.09
7791,418,134,1,72.29
7792,7820,14,2,27.27
7793,1501,422,3,127.01
7794,9658,998,1,268.77
7795,2017,290,3,199.74
7796,3296,994,3,252.29
7797,6735,848,10,225.27
7798,2215,565,6,80.10
7799,8649,460,10,305.97
7800,6651,207,7,218.84
7801,6120,757,3,318.87
7802,4306,782,5,19.76
7803,5346,96,5,0.98
7804,1651,7,8,199.82
7805,9718,638,9,294.82
7806,4633,356,10,309.48
7807,4281,885,7,317.28
7808,3244,405,6,102.00
7809,2667,376,3,81.53
7810,8802,193,6,237.17
7811,2549,201,6,159.63
7812,2978,38,5,45.69
7813,2535,202,9,171.05
7814,485,630,5,242.88
7815,5851,989,4,103.74
7816,120,683,3,99.04
7817,601,224,7,177.23
7818,3835,471,6,92.43
7819,6305,760,8,283.37
7820,814,224,5,201.12
7821,772,727,4,109.36
7822,2547,48,3,316.98
7823,8724,300,1,240.29
7824,2005,96,8,161.15
7825,2274,182,3,29.78
7826,7320,472,5,170.36
7827,9560,843,1,255.83
7828,6290,483,8,112.79
7829,170,392,9,153.79
7830,2452,392,4,265.39
7831,1795,999,5,242.13
7832,7652,21,9,0.12
7833,4401,844,9,9.34
7834,3506,314,10,192.07
7835,7193,899,7,299.31
7836,6100,567,2,112.50
7837,8371,88,8,25.59
7838,7862,930,5,261.68
7839,6886,981,9,327.32
7840,1633,858,8,262.12
7841,3295,73,5,235.63
7842,1597,455,1,301.34
7843,3583,656,9,177.37
7844,2137,952,5,276.61
7845,244,556,7,117.83
7846,2548,606,2,55.38
7847,4486,747,10,25.39
7848,2438,481,7,55.97
7849,911,665,3,159.37
7850,9433,836,7,16.32
7851,6079,619,8,158.64
7852,5726,471,10,227.71
7853,816,516,5,319.04
7854,8131,744,10,33.08
7855,486,128,3,185.67
7856,1160,674,8,11.12
7857,4656,171,10,232.68
7858,2226,306,5,89.36
7859,8846,10,7,137.47
7860,1839,777,10,205.92
7861,6867,782,3,111.23
7862,1510,583,1,113.26
7863,9896,58,5,33.99
7864,152,693,4,60.76
7865,4174,137,8,106.96
7866,6977,577,5,75.13
7867,1976,848,5,197.25
7868,2371,710,6,142.35
7869,5064,35,6,83.28
7870,107,487,7,220.30
7871,9224,407,1,232.34
7872,8611,747,5,87.77
7873,5105,44,8,185.06
7874,248,680,7,72.21
7875,9914,458,3,268.18
7876,4926,179,9,125.19
7877,4740,439,4,317.68
7878,2171,360,10,89.49
7879,303,189,10,190.42
7880,5811,829,9,133.48
7881,1068,509,3,278.67
7882,1002,39,4,61.48
7883,233,667,6,167.06
7884,8974,568,1,73.82
7885,7832,765,9,24.37
7886,1070,661,1,155.21
7887,2337,811,1,228.69
7888,7868,843,7,288.17
7889,1999,341,10,77.40
7890,9104,661,9,236.94
7891,3241,209,8,138.04
7892,1534,587,8,309.54
7893,6867,809,8,105.34
7894,4629,557,1,290.98
7895,1376,317,1,118.74
7896,2335,15,4,303.70
7897,9014,86,7,159.14
7898,2741,858,8,75.58
7899,5335,174,6,296.30
7900,2822,860,1,119.35
7901,6078,21,5,244.41
7902,3999,284,2,119.62
7903,2471,452,2,13.04
7904,9995,216,1,93.74
7905,6248,351,3,119.79
7906,7036,478,2,261.04
7907,9343,616,3,140.11
7908,5433,743,6,60.57
7909,5662,645,4,70.16
7910,4804,179,9,283.81
7911,4351,475,7,204.94
7912,4647,951,2,51.92
7913,297,396,4,289.09
7914,9428,360,9,165.22
7915,5223,809,3,10.74
7916,726,565,5,124.10
7917,245,938,2,273.39
7918,589,308,6,230.29
7919,4462,500,8,187.94
7920,1177,101,5,177.61
7921,8328,331,4,124.30
7922,1179,753,2,35.82
7923,514,39,9,213.09
7924,6424,483,1,150.40
7925,8337,802,8,242.89
7926,5770,240,9,213.16
7927,979,881,9,131.49
7928,995,179,8,143.73
7929,401,752,8,3.40
7930,7320,734,6,193.80
7931,1774,757,9,259.25
7932,6502,921,9,204.52
7933,9212,503,8,84.11
7934,8122,89,4,306.93
7935,5819,667,7,185.96
7936,1905,344,9,306.65
7937,2156,211,10,192.22
7938,1663,977,6,189.82
7939,9607,248,2,200.93
7940,8900,684,7,254.84
7941,2474,804,2,139.06
7942,9078,95,7,34.11
7943,6767,494,10,238.17
7944,5355,471,2,53.80
7945,5101,885,4,261.93
7946,4097,976,5,213.55
7947,7441,667,1,118.74
7948,6144,60,2,138.50
7949,6302,643,7,301.55
7950,790,175,2,245.45
7951,3363,378,10,117.45
7952,1513,807,8,42.27
7953,2178,6,10,268.03
7954,169,157,5,168.21
7955,1137,212,7,62.09
7956,8709,511,8,141.24
7957,4806,697,7,110.66
7958,9931,536,2,44.16
7959,1464,420,5,252.27
7960,458,241,10,136.83
7961,7096,730,4,85.96
7962,193,908,6,14.90
7963,1269,893,7,111.85
7964,9147,421,4,225.54
7965,8698,168,6,277.73
7966,2100,644,2,222.69
7967,4779,100,9,156.07
7968,6300,845,7,255.95
7969,4470,831,8,180.40
7970,5099,664,9,75.99
7971,5608,660,7,238.29
7972,7253,826,8,200.91
7973,1697,388,4,76.44
7974,202,885,5,104.97
7975,1237,165,9,312.60
7976,7415,485,7,193.90
7977,6496,529,5,203.67
7978,5656,118,7,314.40
7979,2143,443,7,281.88
7980,9842,903,10,180.79
7981,7916,487,1,98.72
7982,7891,726,5,245.91
7983,793,663,9,252.17
7984,9602,792,4,57.26
7985,1062,382,6,10.77
7986,4596,577,9,227.45
7987,1679,785,2,56.96
7988,5580,272,3,15.58
7989,9625,502,10,218.16
7990,5298,557,1,174.80
7991,1913,336,3,27.41
7992,5357,497,8,5.00
7993,1298,226,4,141.95
7994,3176,677,2,10.32
7995,8196,222,6,233.70
7996,8716,367,9,322.96
7997,3057,313,2,297.97
7998,1509,904,7,29.86
7999,2881,599,7,173.67
8000,5445,133,1,275.45
8001,3806,108,7,134.36
8002,7879,924,7,40.25
8003,9419,731,3,66.04
8004,181,80,3,200.59
8005,9051,943,7,38.56
8006,3798,765,6,185.73
8007,3930,904,7,153.75
8008,1683,417,4,189.13
8009,635,263,9,233.44
8010,3249,147,2,319.69
8011,57,984,8,157.81
8012,4820,796,4,140.65
8013,1287,687,3,258.87
8014,1291,936,4,184.69
8015,2056,531,4,202.43
8016,2013,290,6,59.78
8017,5931,467,2,278.04
8018,5939,5,9,206.27
8019,6946,764,1,108.81
8020,5383,919,2,315.91
8021,4275,760,3,40.68
8022,7702,160,2,248.35
8023,3885,60,5,16.99
8024,1699,106,3,115.37
8025,9720,209,2,19.11
8026,8277,464,6,67.82
8027,1331,33,3,215.91
8028,1554,89,2,135.59
8029,4473,74,7,221.73
8030,1270,794,3,126.92
8031,9972,972,5,192.13
8032,4676,26,1,33.41
8033,6987,626,1,216.71
8034,3499,963,10,275.01
8035,7512,525,7,20.26
8036,219,72,8,53.98
8037,1774,779,3,130.45
8038,7604,693,10,201.28
8039,2870,623,9,173.22
8040,8247,930,4,73.78
8041,9254,785,6,255.30
8042,2821,247,1,153.02
8043,775,18,5,254.16
8044,9072,924,8,61.35
8045,741,995,8,14.09
8046,4198,453,10,250.36
8047,3240,188,10,264.63
8048,2850,699,5,204.48
8049,7786,188,4,141.90
8050,9710,867,3,169.07
8051,611,735,5,323.33
8052,1451,386,6,99.90
8053,59,392,6,313.00
8054,9552,177,5,143.61
8055,795,520,8,156.45
8056,262,166,6,169.46
8057,9745,799,8,5.54
8058,4305,981,3,146.84
8059,3850,493,6,171.85
8060,4533,394,7,111.18
8061,9417,122,5,74.68
8062,3950,756,3,164.83
8063,1147,292,2,195.53
8064,2400,970,5,170.87
8065,8117,889,6,47.38
8066,3951,584,1,61.31
8067,3527,682,6,303.90
8068,3200,281,4,42.44
8069,8005,120,1,78.27
8070,9771,376,10,312.02
8071,1329,498,6,157.96
8072,4106,554,10,199.64
8073,6456,173,6,285.99
8074,3274,728,6,137.35
8075,6593,386,1,290.03
8076,44,23,3,139.77
8077,3200,538,4,183.67
8078,5773,206,9,211.65
8079,6753,108,7,110.52
8080,7592,52,2,148.77
8081,2762,162,2,266.19
8082,2686,104,9,92.64
8083,3513,929,5,186.11
8084,1043,162,7,57.94
8085,9177,549,3,248.72
8086,3670,415,8,143.28
8087,1309,141,10,93.34
8088,428,172,3,195.30
8089,8806,339,3,183.35
8090,5794,373,4,287.59
8091,4400,418,1,90.84
8092,2909,714,4,204.82
8093,2489,203,7,168.07
8094,6997,902,6,39.15
8095,5056,429,5,207.75
8096,7330,118,6,16.98
8097,9205,160,3,23.39
8098,8027,945,7,71.68
8099,1040,795,10,12.86
8100,3340,203,5,282.32
8101,5701,656,7,221.43
8102,563,491,3,267.60
8103,595,737,5,262.43
8104,1028,752,2,261.93
8105,9161,267,7,136.27
8106,4778,264,1,21.04
8107,1438,110,2,188.20
8108,6337,918,5,80.13
8109,3712,445,2,234.04
8110,7286,794,7,81.86
8111,251,257,3,107.04
8112,952,86,10,186.12
8113,7043,460,6,107.56
8114,137,94,8,16.34
8115,9198,994,2,23.54
8116,8101,751,3,41.89
8117,8118,64,10,311.85
8118,530,122,1,269.52
8119,409,609,2,302.45
8120,1885,555,8,210.71
8121,5006,94,1,101.05
8122,1314,71,6,301.52
8123,7727,736,3,184.03
8124,4161,960,8,224.78
8125,6418,898,6,133.84
8126,5507,623,4,76.62
8127,3897,985,5,151.36
8128,9554,23,7,69.37
8129,9538,88,6,194.64
8130,248,566,1,262.92
8131,5259,263,8,271.61
8132,4311,349,7,256.21
8133,953,217,3,60.73
8134,2356,392,5,248.82
8135,6580,509,1,212.06
8136,1087,387,4,141.31
8137,2194,525,6,252.86
8138,1532,351,3,147.47
8139,1944,560,5,261.63
8140,8774,911,8,263.54
8141,7148,220,6,103.78
8142,2123,866,9,305.50
8143,7710,101,9,192.11
8144,7321,167,4,167.28
8145,3022,611,3,113.57
8146,5833,268,3,274.14
8147,73,922,3,251.84
8148,6026,441,9,280.09
8149,7034,1,7,155.07
8150,2715,595,6,154.84
8151,8328,646,7,36.00
8152,4626,613,6,189.84
8153,8193,552,3,5.36
8154,7928,636,4,257.02
8155,1277,23,7,59.32
8156,9690,598,2,318.14
8157,987,98,8,65.65
8158,6688,751,3,23.49
8159,655,287,1,146.70
8160,1159,635,5,327.08
8161,7380,776,2,235.42
8162,6397,559,7,175.22
8163,8559,437,3,272.52
8164,6472,321,1,94.99
8165,9670,707,1,195.89
8166,5174,247,3,183.71
8167,2140,549,3,257.78
8168,7729,29,4,202.92
8169,426,161,5,51.47
8170,6232,844,9,115.70
8171,837,983,4,201.86
8172,7636,859,1,81.07
8173,3740,438,8,174.99
8174,1315,205,7,91.23
8175,1122,671,3,173.75
8176,7557,368,9,81.66
8177,6530,63,3,10.26
8178,341,651,8,109.84
8179,5714,586,5,319.93
8180,4906,840,1,320.36
8181,3131,32,8,184.10
8182,7689,33,3,213.90
8183,8851,699,4,88.40
8184,7251,880,7,105.98
8185,7192,120,1,319.55
8186,3964,987,2,139.40
8187,6900,200,7,19.76
8188,3119,410,4,303.19
8189,6877,529,10,178.88
8190,5397,95,2,61.76
8191,1867,231,8,217.36
8192,5610,611,10,323.80
8193,1668,554,2,132.83
8194,3522,629,1,276.00
8195,6022,248,4,258.03
8196,2408,197,8,283.39
8197,3126,800,10,64.87
8198,2226,359,6,108.33
8199,1986,553,3,43.72
8200,1939,340,2,209.64
8201,2170,79,9,293.37
8202,70,191,9,105.59
8203,9087,275,2,112.79
8204,4355,169,10,287.31
8205,6313,676,10,190.80
8206,774,411,7,261.53
8207,6031,656,8,285.98
8208,6658,393,2,312.75
8209,680,488,6,40.66
8210,4421,395,2,67.01
8211,1169,272,8,116.33
8212,4284,340,2,109.14
8213,1748,132,9,24.56
8214,564,685,2,285.58
8215,2080,480,2,314.23
8216,3128,989,1,12.17
8217,9803,663,6,163.17
8218,6247,637,6,154.98
8219,3610,138,7,66.06
8220,1993,662,6,150.92
8221,4591,224,8,158.97
8222,5833,742,4,175.57
8223,2083,674,1,161.78
8224,1139,471,2,18.76
8225,4154,668,10,263.13
8226,9935,608,2,70.17
8227,8823,805,6,31.35
8228,8622,914,4,179.60
8229,7953,774,2,68.15
8230,7759,80,2,324.89
8231,8848,249,6,4.63
8232,7772,225,5,164.52
8233,1945,337,7,55.04
8234,8271,737,9,155.75
8235,6524,980,1,262.23
8236,2587,267,5,85.04
8237,5819,422,2,290.36
8238,4061,757,9,245.96
8239,8764,614,9,193.52
8240,7160,346,2,42.09
8241,4791,245,10,33.13
8242,1169,242,4,233.60
8243,7581,382,3,56.93
8244,393,581,8,302.18
8245,810,886,1,266.27
8246,1332,934,7,200.87
8247,6136,965,8,196.07
8248,9768,277,4,53.65
8249,2801,501,4,181.53
8250,2863,689,5,83.34
8251,361,52,8,36.18
8252,6080,704,4,320.32
8253,7226,287,4,88.42
8254,8148,917,8,159.48
8255,3872,502,1,171.34
8256,7354,439,10,233.22
8257,1725,822,6,171.62
8258,9677,919,1,174.97
8259,6377,797,10,189.91
8260,8308,889,7,27.13
8261,6142,214,2,303.61
8262,1973,435,10,154.92
8263,3469,862,10,271.06
8264,2357,684,1,16.30
8265,6015,749,3,69.65
8266,1785,114,2,199.14
8267,2917,987,4,170.25
8268,8211,664,8,254.81
8269,3032,932,8,51.82
8270,6846,491,2,143.35
8271,6435,763,7,171.58
8272,7441,803,1,199.96
8273,4392,615,5,12.96
8274,3874,531,8,152.71
8275,6032,195,3,140.47
8276,8920,291,3,205.51
8277,840,646,10,308.59
8278,9330,980,1,5.02
8279,9923,395,3,190.80
8280,6684,478,5,316.87
8281,4706,105,3,91.96
8282,3166,608,2,228.14
8283,4967,505,5,87.32
8284,9068,905,3,65.35
8285,3237,893,3,32.35
8286,9070,659,5,4.09
8287,4426,869,4,91.98
8288,1398,371,4,309.34
8289,8549,178,8,190.91
8290,818,578,9,242.87
8291,4198,865,5,215.55
8292,9648,856,10,260.01
8293,2277,311,5,199.53
8294,4412,727,7,271.09
8295,2912,110,5,200.49
8296,5894,422,10,283.61
8297,2389,515,1,33.87
8298,5598,616,4,20.41
8299,2435,599,4,169.15
8300,5492,120,2,273.32
8301,4091,533,2,56.50
8302,2451,604,3,143.29
8303,2475,886,7,326.18
8304,6179,436,3,322.43
8305,3986,102,3,99.28
8306,2622,723,6,166.59
8307,7536,639,9,204.15
8308,9475,213,2,260.09
8309,3251,139,1,312.58
8310,9844,464,3,163.60
8311,5897,737,2,15.08
8312,9228,729,8,143.43
8313,247,708,7,177.55
8314,5003,217,8,6.59
8315,7949,774,4,323.04
8316,4100,953,5,101.38
8317,1976,291,5,238.63
8318,207,681,1,274.24
8319,7881,654,5,70.59
8320,720,59,10,199.98
8321,5003,46,2,235.78
8322,2696,194,6,72.70
8323,500,456,1,314.74
8324,9210,568,5,20.80
8325,767,26,9,309.35
8326,5036,933,9,227.42
8327,7795,747,10,284.20
8328,1655,541,4,110.97
8329,2515,61,10,263.56
8330,5957,829,7,241.64
8331,1948,999,1,277.19
8332,3685,947,8,35.72
8333,489,394,2,112.07
8334,3539,832,8,122.80
8335,2795,263,6,64.29
8336,7894,621,10,57.09
8337,5357,129,10,281.68
8338,3231,340,3,214.97
8339,4743,987,4,324.59
8340,3888,645,5,213.70
8341,981,94,3,169.46
8342,7508,234,10,157.85
8343,4530,759,7,144.32
8344,1360,870,5,52.48
8345,359,694,9,10.31
8346,254,932,1,195.90
8347,4227,180,10,290.97
8348,1009,16,6,242.21
8349,4316,801,7,80.74
8350,9119,670,4,210.01
8351,229,769,2,67.32
8352,4143,463,9,303.80
8353,3206,730,5,134.36
8354,374,270,4,227.80
8355,7901,202,9,93.22
8356,8556,865,4,94.99
8357,6915,159,10,3.19
8358,8686,308,2,274.31
8359,1212,788,2,53.21
8360,3215,82,6,49.30
8361,5119,265,5,105.37
8362,2071,1,3,147.08
8363,4425,717,2,280.68
8364,5968,704,8,83.75
8365,3548,218,6,53.69
8366,1494,352,5,136.25
8367,5165,670,9,121.54
8368,1876,902,1,75.22
8369,8194,345,6,66.93
8370,5548,566,10,77.82
8371,3003,462,5,72.76
8372,679,898,10,314.17
8373,6166,383,6,261.34
8374,9066,649,8,87.32
8375,2614,957,3,325.10
8376,1807,605,10,130.11
8377,490,135,3,180.97
8378,3759,762,7,188.83
8379,8657,764,10,111.25
8380,9082,119,7,214.20
8381,7560,814,1,100.84
8382,4407,826,7,74.36
8383,2710,391,5,145.72
8384,5261,943,7,126.16
8385,1487,456,10,86.62
8386,8484,599,5,9.46
8387,8951,615,3,38.14
8388,3164,299,5,310.86
8389,8618,582,6,110.62
8390,6777,781,5,114.51
8391,5349,745,1,206.79
8392,2759,949,6,65.73
8393,9604,928,8,242.68
8394,2714,667,3,316.77
8395,8306,697,9,73.91
8396,4971,577,8,24.90
8397,8252,86,9,20.27
8398,5972,83,4,4.71
8399,2599,916,4,140.12
8400,4323,222,9,82.03
8401,6697,86,2,253.12
8402,5150,640,6,57.45
8403,6533,863,3,160.86
8404,2290,835,8,262.15
8405,9692,413,2,200.16
8406,1676,509,5,223.46
8407,2189,859,6,111.82
8408,5137,110,9,229.27
8409,5065,94,8,196.06
8410,9927,842,4,164.56
8411,4960,141,5,176.10
8412,4297,764,3,284.31
8413,3301,259,8,175.70
8414,622,558,5,61.13
8415,116,654,1,40.86
8416,6272,26,5,263.87
8417,9917,902,1,46.01
8418,9082,636,3,51.71
8419,7835,319,3,98.92
8420,739,46,1,86.36
8421,827,774,1,190.71
8422,9444,791,3,273.84
8423,5940,859,5,132.67
8424,7,286,8,221.89
8425,7111,305,2,292.87
8426,2392,28,4,223.75
8427,3663,529,3,205.44
8428,14,228,2,134.51
8429,1104,846,1,295.14
8430,5350,922,10,148.79
8431,1666,535,10,156.98
8432,668,695,6,136.56
8433,6809,608,10,130.76
8434,4411,394,4,327.36
8435,9486,872,1,312.18
8436,6151,874,2,29.98
8437,8882,897,4,160.81
8438,147,359,2,58.11
8439,7151,721,2,190.75
8440,1760,657,1,310.80
8441,1948,788,10,270.74
8442,6125,133,10,23.24
8443,2326,807,10,39.00
8444,2084,776,4,176.59
8445,4026,208,6,98.79
8446,4428,250,4,80.58
8447,791,32,1,159.97
8448,6912,642,5,129.11
8449,2008,205,7,37.44
8450,1025,126,8,204.42
8451,5905,819,8,237.22
8452,7368,762,1,103.29
8453,2158,448,4,206.22
8454,634,522,7,2.40
8455,1202,168,5,13.73
8456,518,565,1,259.71
8457,531,110,9,313.61
8458,4103,107,8,68.10
8459,504,919,6,107.66
8460,2643,107,1,149.81
8461,5040,186,2,259.43
8462,7346,740,5,45.96
8463,6950,329,5,44.13
8464,4950,832,6,91.94
8465,7914,158,5,245.34
8466,8669,325,2,236.30
8467,5948,352,8,203.46
8468,847,445,3,194.27
8469,877,387,8,62.30
8470,5864,486,2,60.59
8471,3876,64,10,63.87
8472,2386,990,7,93.31
8473,3513,888,10,13.88
8474,3753,722,3,310.32
8475,1579,442,7,30.65
8476,1795,530,6,23.66
8477,2048,964,7,195.05
8478,4601,492,3,205.84
8479,3862,420,9,212.97
8480,2759,421,7,61.41
8481,8553,420,8,321.40
8482,9968,244,6,184.40
8483,4450,34,7,227.07
8484,6900,655,5,186.77
8485,1052,227,4,41.46
8486,7472,831,10,69.31
8487,8440,442,1,204.65
8488,157,497,8,238.51
8489,1725,740,5,315.92
8490,4881,752,8,289.97
8491,469,682,9,231.29
8492,5552,980,2,139.12
8493,4517,633,8,57.74
8494,4562,385,9,223.85
8495,9356,897,9,191.28
8496,4282,312,9,278.04
8497,1140,368,10,253.77
8498,58,448,4,187.76
8499,4408,512,8,33.70
8500,7185,301,5,306.50
8501,2648,506,1,232.14
8502,3394,386,10,139.28
8503,2291,439,3,114.86
8504,8032,485,8,136.18
8505,8347,755,4,325.63
8506,5475,522,3,40.83
8507,7945,534,8,57.31
8508,7776,420,6,148.10
8509,2270,977,1,119.23
8510,334,623,1,126.50
8511,9243,50,4,304.51
8512,2459,861,8,80.57
8513,1016,60,2,306.17
8514,8990,686,9,125.99
8515,1924,460,4,223.64
8516,9871,485,9,156.19
8517,1309,505,3,25.59
8518,6431,85,4,9.16
8519,2972,248,6,276.22
8520,7860,660,5,48.10
8521,3231,286,8,264.18
8522,3022,476,3,258.83
8523,670,50,7,79.24
8524,893,632,5,165.02
8525,7654,484,3,306.78
8526,13,682,9,2.84
8527,570,32,5,231.48
8528,8848,521,10,227.09
8529,6593,632,7,271.46
8530,9212,676,9,19.69
8531,4986,670,8,214.63
8532,2662,443,8,99.06
8533,9288,184,3,318.52
8534,6649,532,8,101.30
8535,5878,126,9,243.91
8536,8321,453,6,146.62
8537,6776,741,2,66.19
8538,6915,804,8,249.42
8539,6583,292,2,201.61
8540,2753,389,10,24.86
8541,3260,996,8,112.04
8542,161,488,4,77.21
8543,4861,346,2,64.80
8544,7732,160,4,187.05
8545,5372,93,5,158.92
8546,741,45,5,226.15
8547,5648,313,9,239.85
8548,5200,28,9,152.94
8549,6552,744,4,277.28
8550,4400,861,5,88.16
8551,6439,114,6,325.96
8552,5634,565,6,64.12
8553,401,522,6,76.09
8554,9780,78,7,80.31
8555,4314,903,7,22.54
8556,5812,399,10,134.23
8557,5164,411,3,261.36
8558,3291,430,10,249.59
8559,297,324,4,156.15
8560,1904,705,4,116.46
8561,6118,492,2,226.04
8562,5259,48,10,324.37
8563,506,332,9,69.06
8564,5926,189,6,140.52
8565,1255,954,1,273.40
8566,2725,372,7,25.63
8567,8899,205,2,258.95
8568,7647,840,5,26.34
8569,5336,582,9,51.49
8570,6033,200,10,262.89
8571,2589,731,3,271.96
8572,1679,397,8,124.42
8573,7875,544,9,221.88
8574,3036,841,3,59.33
8575,7731,301,6,306.22
8576,7836,152,9,211.77
8577,9341,407,1,0.18
8578,6365,273,7,107.22
8579,1182,849,5,164.62
8580,2336,147,8,117.08
8581,8533,16,1,181.38
8582,378,14,2,125.38
8583,5729,368,7,127.23
8584,4096,123,8,297.02
8585,6490,217,1,82.42
8586,5981,487,3,213.93
8587,7315,929,2,217.30
8588,5835,170,5,25.27
8589,4814,389,10,194.71
8590,9941,406,2,27.46
8591,7329,95,8,242.44
8592,4241,49,6,40.57
8593,5005,181,10,66.90
8594,5821,892,1,36.46
8595,960,881,10,6.56
8596,6153,644,9,79.18
8597,1597,123,3,234.33
8598,5295,97,6,135.91
8599,3636,948,3,76.18
8600,1776,292,2,71.99
8601,9539,237,8,304.59
8602,8214,471,10,239.85
8603,2690,283,4,48.41
8604,1729,955,2,192.59
8605,4330,515,9,223.04
8606,5558,714,1,86.82
8607,119,98,10,37.82
8608,3401,371,2,107.46
8609,8548,881,4,195.15
8610,5500,376,8,232.46
8611,7414,509,6,195.29
8612,1879,420,6,310.63
8613,1597,163,10,222.97
