order_id,customer_id,order_date,total_amount
2027,3404,2021-04-01,14.35
2028,535,2021-02-18,3.93
2029,3605,2020-12-10,173.23
2030,1880,2020-10-05,270.25
2031,2926,2020-12-13,13.26
2032,1340,2021-12-10,176.88
2033,4046,2022-03-27,157.95
2034,1265,2020-09-25,72.47
2035,1830,2021-06-23,302.86
2036,1213,2020-11-30,290.80
2037,1353,2022-06-24,88.84
2038,269,2021-04-10,134.44
2039,3941,2021-11-05,26.53
2040,2262,2020-02-02,60.11
2041,1965,2020-04-13,20.82
2042,2149,2021-06-29,95.24
2043,935,2020-02-22,50.31
2044,554,2021-06-17,135.12
2045,380,2021-10-20,16.37
2046,2618,2021-05-05,212.37
2047,3562,2022-06-02,28.62
2048,4299,2020-01-12,217.58
2049,4540,2020-05-06,208.73
2050,2767,2020-10-18,320.38
2051,276,2020-02-26,100.35
2052,2386,2021-02-23,211.66
2053,2630,2021-04-22,124.56
2054,264,2022-01-18,324.95
2055,1647,2020-12-19,201.00
2056,3365,2022-05-18,58.47
2057,3224,2020-02-15,0.24
2058,1514,2020-08-20,92.11
2059,2046,2020-03-26,298.32
2060,4011,2021-03-13,291.84
2061,2475,2022-05-07,108.36
2062,3239,2020-12-07,33.20
2063,4836,2022-02-23,107.63
2064,3624,2021-10-30,274.15
2065,1621,2020-12-10,173.23
2066,640,2022-02-15,245.23
2067,1953,2021-09-08,283.62
2068,2137,2020-08-14,82.05
2069,1092,2021-05-18,134.82
2070,481,2020-10-23,162.75
2071,4619,2020-02-21,40.30
2072,1487,2020-07-05,51.65
2073,1734,2020-02-01,80.10
2074,923,2022-02-24,185.32
2075,2790,2022-01-12,77.21
2076,1092,2020-05-13,21.12
2077,4595,2021-08-29,273.53
2078,1181,2022-02-12,27.52
2079,692,2021-07-05,192.98
2080,3582,2021-04-01,144.35
2081,2832,2022-06-14,88.74
2082,1383,2020-05-10,171.09
2083,963,2021-11-16,136.64
2084,1630,2020-04-06,70.75
2085,1386,2020-01-10,49.88
2086,3411,2021-07-05,182.97
2087,3065,2022-07-22,286.80
2088,4792,2021-01-06,3.50
2089,3342,2021-11-03,214.19
2090,756,2020-05-11,278.78
2091,3560,2021-08-02,223.26
2092,2120,2020-12-15,103.28
2093,4235,2022-01-20,87.29
2094,3980,2021-08-02,223.26
2095,1689,2020-12-12,300.93
2096,800,2020-07-07,111.67
2097,988,2021-10-09,183.94
2098,4559,2020-05-10,308.76
2099,1154,2020-04-02,30.70
2100,2460,2020-04-27,248.64
2101,598,2020-02-09,267.86
2102,3865,2020-07-24,141.84
2103,375,2021-08-07,15.62
2104,1866,2021-07-17,15.42
2105,958,2021-01-31,281.43
2106,3903,2022-06-20,306.48
2107,2753,2021-10-08,263.93
2108,2610,2022-08-30,217.19
2109,2048,2020-08-07,309.66
2110,2640,2020-10-27,12.79
2111,2066,2022-06-26,316.54
2112,3786,2020-06-10,249.08
2113,1152,2022-06-10,18.70
2114,2226,2022-08-22,59.43
2115,2644,2022-07-07,236.65
2116,1710,2020-09-13,220.03
2117,4161,2022-07-29,139.19
2118,189,2022-06-17,286.45
2119,1260,2021-04-08,34.42
2120,169,2022-03-15,285.51
2121,1622,2020-05-05,208.72
2122,3056,2021-02-10,191.53
2123,450,2020-06-19,179.17
2124,558,2020-09-12,210.02
2125,2756,2022-07-17,59.07
2126,1773,2022-04-12,78.11
2127,21,2021-11-10,116.58
2128,2981,2020-02-23,50.32
2129,2699,2022-03-01,245.37
2130,3549,2020-01-02,267.48
2131,4872,2021-05-02,64.66
2132,3702,2021-05-11,64.75
2133,2824,2021-08-01,55.57
2134,3251,2020-11-30,3.13
2135,2119,2021-12-27,57.05
2136,3855,2021-04-12,84.46
2137,709,2021-02-11,93.86
2138,2993,2020-11-05,132.88
2139,1008,2022-07-04,196.62
2140,3726,2021-10-17,56.34
2141,3811,2021-04-01,212.03
2142,724,2021-09-21,56.08
2143,4242,2020-01-25,20.03
2144,4749,2022-01-29,195.76
2145,4597,2020-04-24,278.61
2146,4226,2020-05-14,239.51
2147,2590,2020-09-11,290.01
2148,1752,2022-05-31,306.28
2149,4724,2021-01-13,271.25
2150,333,2022-08-06,79.27
2151,248,2021-10-14,146.31
2152,3296,2022-02-11,17.51
2153,4529,2020-01-02,9.80
2154,2870,2022-04-10,245.77
2155,2812,2020-03-12,268.18
2156,1397,2021-02-11,153.86
2157,4078,2020-03-24,258.30
2158,866,2021-06-04,144.99
2159,3648,2021-12-26,264.72
2160,1966,2020-02-13,40.22
2161,1395,2022-07-27,206.85
2162,4403,2020-04-09,288.46
2163,3909,2020-10-29,290.49
2164,3224,2022-05-05,196.02
2165,122,2021-10-30,6.47
2166,3047,2021-04-26,4.60
2167,4204,2021-06-15,145.10
2168,4599,2020-05-05,308.72
2169,2305,2020-05-20,91.19
2170,2433,2021-11-25,156.73
2171,331,2021-11-12,156.60
2172,4431,2021-07-19,263.12
2173,1427,2021-08-26,25.82
2174,1809,2021-03-14,44.17
2175,2757,2020-04-15,110.84
2176,769,2021-05-17,202.49
2177,1278,2020-05-28,268.95
2178,2036,2022-06-17,108.77
2179,131,2020-08-25,189.84
2180,4582,2020-03-29,20.67
2181,1778,2022-06-09,246.37
2182,692,2020-04-16,278.53
2183,252,2021-02-06,181.49
2184,4662,2022-07-27,159.17
2185,1542,2021-10-27,56.44
2186,381,2020-02-11,0.20
2187,3869,2020-03-14,268.19
2188,4246,2021-10-22,176.39
2189,4178,2022-04-11,185.78
2190,4229,2020-03-24,278.30
2191,4825,2021-04-04,312.06
2192,2314,2020-08-16,239.75
2193,1427,2020-11-25,3.08
2194,4641,2022-09-26,9.78
2195,1655,2020-05-31,288.98
2196,920,2020-07-20,41.80
2197,315,2021-07-03,222.95
2198,4774,2022-07-13,39.03
2199,495,2020-01-14,99.92
2200,696,2020-12-27,291.08
2201,1157,2022-09-06,277.26
2202,1118,2021-01-09,13.53
2203,1626,2020-04-30,100.99
2204,1717,2022-04-08,295.74
2205,2537,2021-07-16,45.41
2206,1615,2021-02-25,154.00
2207,1587,2021-07-04,252.97
2208,2829,2022-02-11,67.51
2209,3395,2022-04-23,158.22
2210,3811,2020-04-16,228.52
2211,4953,2022-01-13,214.90
2212,4936,2021-10-21,136.38
2213,1195,2022-05-30,168.59
2214,762,2020-01-17,307.63
2215,3778,2020-04-13,248.50
2216,4209,2021-12-08,294.53
2217,2925,2021-04-20,272.22
2218,2039,2022-02-02,177.42
2219,1671,2021-06-15,15.10
2220,4551,2020-10-25,290.45
2221,3431,2021-01-26,301.38
2222,3636,2020-07-15,21.75
2223,4786,2022-01-03,47.12
2224,1435,2021-12-27,87.05
2225,1772,2021-10-17,36.34
2226,814,2021-08-15,233.39
2227,1864,2021-11-11,26.59
2228,296,2020-12-29,83.42
2229,2323,2022-04-12,128.10
2230,904,2021-10-07,16.23
2231,3830,2021-01-05,291.17
2232,4900,2022-01-10,224.87
2233,2382,2020-03-04,140.42
2234,3049,2021-06-05,175.00
2235,2852,2021-05-24,44.87
2236,3952,2022-07-17,39.06
2237,2484,2021-09-01,213.56
2238,1278,2021-03-15,251.86
2239,1452,2021-04-20,4.54
2240,3601,2020-06-08,161.38
2241,629,2022-07-08,236.65
2242,4501,2021-02-15,321.58
2243,2106,2020-02-14,10.23
2244,84,2020-04-07,178.44
2245,3248,2020-07-09,81.68
2246,2686,2022-05-06,226.03
2247,3465,2021-09-10,313.65
2248,3571,2021-10-23,234.08
2249,4727,2022-06-30,28.90
2250,3321,2021-09-30,6.17
2251,161,2020-07-18,21.78
2252,834,2021-09-26,243.81
2253,1614,2020-07-06,21.66
2254,1280,2020-10-28,210.48
2255,1506,2022-08-06,99.26
2256,4497,2020-08-12,229.71
2257,3886,2022-01-03,157.12
2258,739,2022-09-19,267.39
2259,3110,2021-11-27,146.75
2260,159,2020-07-14,209.42
2261,2771,2022-03-08,67.76
2262,2717,2021-04-03,154.37
2263,2722,2020-12-11,290.92
2264,490,2021-04-14,202.16
2265,2959,2022-03-27,255.63
2266,2418,2021-11-20,274.36
2267,635,2021-06-02,24.97
2268,2577,2021-09-01,95.88
2269,1012,2021-06-13,85.08
2270,4045,2021-12-26,184.71
2271,352,2020-08-29,92.20
2272,213,2022-06-14,266.42
2273,3980,2020-12-23,83.36
2274,4787,2021-11-17,264.33
2275,4228,2021-12-18,234.64
2276,371,2020-05-26,71.25
2277,3145,2022-04-22,305.88
2278,185,2020-11-09,82.91
2279,4768,2020-09-24,210.14
2280,3835,2021-02-07,23.82
2281,4316,2020-06-30,121.60
2282,438,2020-07-20,179.48
2283,338,2021-10-30,176.47
2284,1382,2021-09-03,183.58
2285,1206,2020-10-20,22.72
2286,4232,2020-04-27,30.96
2287,1400,2020-07-09,309.37
2288,586,2020-09-24,240.14
2289,2775,2020-04-17,0.86
2290,2960,2020-05-13,228.80
2291,2099,2020-11-07,12.90
2292,4621,2020-09-17,52.39
2293,2682,2022-06-29,8.88
2294,2444,2021-09-12,5.99
2295,3499,2021-08-26,193.49
2296,3594,2021-06-25,222.88
2297,645,2020-01-01,327.47
2298,2448,2022-05-11,98.40
2299,3654,2022-06-12,108.72
2300,3798,2022-02-23,157.63
2301,34,2021-11-13,146.61
2302,3044,2021-12-18,116.95
2303,1424,2021-10-24,126.41
2304,1482,2020-10-26,72.78
2305,231,2021-07-22,45.47
2306,3844,2021-12-01,86.79
2307,2089,2022-08-03,266.92
2308,1446,2022-05-29,138.58
2309,2725,2022-01-10,127.19
2310,2931,2022-01-16,244.93
2311,1049,2021-08-17,293.41
2312,10,2021-07-01,272.94
2313,2074,2022-01-26,147.35
2314,860,2021-08-02,233.26
2315,3564,2020-03-07,70.45
2316,1396,2020-04-20,0.89
2317,3551,2021-10-21,274.06
2318,4445,2020-02-05,297.82
2319,934,2022-02-12,57.51
2320,1015,2021-10-08,253.93
2321,2001,2020-04-30,298.67
2322,588,2020-03-22,60.59
2323,893,2020-09-02,2.24
2324,4170,2020-07-30,299.58
2325,2481,2022-01-15,194.92
2326,1126,2021-10-29,96.46
2327,393,2020-01-31,287.77
2328,869,2022-01-01,194.78
2329,682,2020-11-29,173.12
2330,2628,2021-06-24,242.87
2331,948,2021-11-12,66.59
2332,2433,2022-02-03,315.11
2333,3629,2020-03-16,178.22
2334,4053,2021-06-11,202.74
2335,2849,2020-09-01,239.91
2336,678,2020-06-20,161.50
2337,1950,2022-01-28,255.05
2338,2650,2020-10-02,300.22
2339,3511,2020-08-04,171.95
2340,4796,2020-03-12,120.50
2341,3764,2020-05-14,91.13
2342,4939,2021-07-19,85.43
2343,714,2020-03-05,130.43
2344,4326,2020-01-30,187.76
2345,1404,2021-01-08,143.52
2346,1092,2021-12-27,184.73
2347,1557,2020-05-10,308.77
2348,306,2021-10-04,313.89
2349,4930,2022-06-05,38.65
2350,1519,2021-12-30,177.07
2351,1706,2020-06-08,229.06
2352,1017,2021-12-07,314.53
2353,908,2022-04-25,255.92
2354,4160,2022-08-12,187.01
2355,1381,2022-01-25,195.02
2356,3527,2020-06-27,71.57
2357,295,2020-10-21,162.73
2358,755,2022-03-18,285.54
2359,2148,2021-03-11,74.14
2360,121,2021-01-02,261.14
2361,166,2020-02-01,50.10
2362,3174,2021-10-26,146.43
2363,4151,2022-02-09,27.48
2364,1369,2021-07-20,75.45
2365,278,2022-06-21,236.48
2366,2726,2020-03-26,258.32
2367,1254,2021-04-27,104.61
2368,4995,2022-05-14,38.43
2369,2490,2021-02-04,301.47
2370,138,2020-05-12,258.79
2371,4983,2021-07-08,45.33
2372,2749,2021-10-29,156.46
2373,207,2021-11-17,36.65
2374,2338,2020-03-21,278.27
2375,2845,2022-04-08,138.06
2376,2937,2021-07-24,193.16
2377,4791,2020-09-20,260.10
2378,598,2021-12-21,204.67
2379,1399,2022-06-17,216.45
2380,1690,2021-02-27,174.02
2381,1559,2021-11-16,166.64
2382,2165,2021-06-25,135.20
2383,3133,2022-03-17,265.53
2384,2511,2021-07-28,45.53
2385,4623,2021-01-21,173.65
2386,3780,2021-06-21,202.84
2387,811,2021-12-04,46.82
2388,4322,2020-06-02,199.00
2389,884,2020-12-25,53.38
2390,434,2021-06-11,95.06
2391,948,2020-11-11,230.62
2392,3616,2021-07-16,145.41
2393,1439,2020-04-22,0.91
2394,1102,2021-11-18,56.66
2395,789,2020-04-30,150.99
2396,1566,2020-03-10,0.48
2397,628,2022-07-17,326.75
2398,4600,2022-09-17,89.69
2399,6,2021-05-03,242.35
2400,1616,2020-04-30,268.67
2401,1522,2021-06-16,55.11
2402,4279,2021-10-16,294.01
2403,4513,2021-03-05,181.76
2404,2401,2020-03-22,298.28
2405,397,2020-01-12,247.58
2406,4440,2021-12-24,17.01
2407,496,2020-11-28,113.11
2408,4218,2021-05-26,134.90
2409,2741,2021-06-14,272.77
2410,2873,2020-03-14,130.52
2411,2760,2020-11-19,300.70
2412,1122,2021-08-27,183.51
2413,3516,2021-12-21,314.67
2414,2976,2020-06-16,141.45
2415,2536,2020-06-09,299.07
2416,4641,2020-01-01,129.79
2417,1827,2022-05-27,306.24
2418,815,2021-05-23,24.87
2419,1791,2022-03-05,195.40
2420,189,2021-03-13,114.16
2421,1177,2021-06-12,125.07
2422,1381,2020-03-01,188.06
2423,4024,2022-09-22,159.74
2424,305,2021-05-29,302.61
2425,936,2020-06-05,21.35
2426,1923,2022-03-12,215.48
2427,2679,2020-03-06,140.44
2428,4289,2022-07-17,236.75
2429,263,2021-10-04,243.89
2430,90,2022-06-07,316.35
2431,3681,2022-08-30,227.19
2432,3877,2021-04-30,164.64
2433,1735,2021-12-10,304.56
2434,2071,2022-04-15,58.14
2435,1541,2021-02-10,73.85
2436,2225,2021-03-28,164.30
2437,2615,2021-01-27,123.71
2438,2668,2021-09-08,273.63
2439,4004,2022-08-22,197.11
2440,465,2021-11-28,244.43
2441,1542,2020-09-13,220.03
2442,3214,2021-01-06,103.50
2443,674,2022-06-29,266.57
2444,3324,2021-08-20,183.43
2445,1356,2020-03-30,238.36
2446,960,2022-01-31,305.08
2447,3977,2020-05-23,151.22
2448,2704,2022-02-12,325.20
2449,1446,2020-02-11,187.88
2450,1826,2021-01-26,201.38
2451,2289,2022-06-12,148.72
2452,1135,2021-11-14,126.62
2453,270,2022-09-17,79.69
2454,4689,2021-12-03,56.81
2455,1514,2021-11-03,264.19
2456,828,2021-06-14,262.77
2457,4799,2020-09-21,42.43
2458,1877,2022-03-19,185.55
2459,2534,2020-02-04,207.81
2460,3872,2022-09-13,169.65
2461,4168,2020-07-17,209.45
2462,4494,2022-08-17,59.38
2463,3599,2022-03-30,305.66
2464,4571,2022-01-05,107.14
2465,3832,2020-09-23,162.45
2466,707,2020-08-30,189.89
2467,2563,2022-03-04,77.72
2468,459,2022-09-21,277.41
2469,1772,2021-03-12,174.15
2470,559,2021-01-09,221.21
2471,1609,2020-03-23,248.29
2472,3430,2021-07-27,219.54
2473,3265,2022-01-25,157.34
2474,4340,2021-06-13,322.76
2475,2227,2020-07-24,81.84
2476,15,2020-04-16,318.53
2477,2260,2021-03-10,201.81
2478,4701,2021-02-26,142.39
2479,3801,2020-04-11,238.47
2480,4754,2020-09-26,42.48
2481,4267,2021-08-22,193.46
2482,709,2022-05-24,196.21
2483,97,2021-01-04,173.48
2484,4168,2021-05-28,34.92
2485,4425,2022-04-28,295.95
2486,1873,2020-06-09,239.07
2487,297,2020-12-02,230.83
2488,817,2021-03-10,191.81
2489,1028,2020-10-27,180.47
2490,4006,2021-01-08,83.52
2491,3424,2020-11-26,13.09
2492,2725,2021-03-27,311.98
2493,3959,2022-06-20,138.80
2494,753,2020-04-01,140.70
2495,55,2022-05-17,8.46
2496,944,2020-07-03,111.63
2497,2606,2020-06-30,219.28
2498,4715,2022-02-28,225.36
2499,4435,2022-08-20,307.09
2500,3953,2021-09-05,303.60
2501,2717,2022-04-29,255.96
2502,4297,2020-02-09,60.18
2503,1599,2021-10-10,46.27
2504,1553,2020-10-12,230.32
2505,1302,2022-08-05,89.26
2506,1309,2021-04-11,322.13
2507,940,2022-07-26,236.84
2508,1524,2021-10-13,313.98
2509,583,2021-11-21,254.37
2510,3734,2020-04-10,288.47
2511,3488,2022-01-02,7.11
2512,2233,2021-12-07,56.85
2513,3552,2020-12-28,301.09
2514,4320,2020-03-06,100.44
2515,3367,2022-03-05,57.73
2516,3209,2021-07-04,182.97
2517,2077,2021-11-15,264.31
2518,1555,2022-02-20,97.59
2519,1764,2021-12-29,87.07
2520,2057,2020-07-18,309.45
2521,639,2021-06-07,155.02
2522,4308,2022-03-23,325.59
2523,2710,2022-05-03,48.32
2524,1863,2021-01-03,83.47
2525,1723,2020-08-15,42.06
2526,1694,2022-09-02,207.22
2527,4555,2020-08-30,189.89
2528,4166,2022-04-07,88.06
2529,3096,2021-03-09,181.80
2530,1582,2022-05-30,168.58
2531,1605,2020-01-21,237.67
2532,2626,2022-01-16,294.93
2533,4697,2020-07-06,161.66
2534,482,2022-01-29,295.06
2535,167,2022-09-06,207.26
2536,499,2021-03-06,231.77
2537,4294,2022-07-15,119.05
2538,2135,2020-10-27,102.79
2539,4621,2022-03-27,255.63
2540,1249,2020-10-23,280.43
2541,74,2020-10-08,52.60
2542,4172,2020-04-09,70.78
2543,2334,2021-04-01,94.35
2544,3804,2020-07-12,81.72
2545,3885,2022-08-31,287.20
2546,778,2020-08-18,172.09
2547,3379,2020-05-27,288.94
2548,1408,2021-11-12,16.60
2549,1055,2020-10-16,92.68
2550,8,2020-05-30,308.97
2551,2981,2022-04-23,68.22
2552,3018,2020-05-26,101.25
2553,433,2022-08-10,139.31
2554,584,2021-11-02,184.18
2555,4184,2021-11-08,194.24
2556,1534,2020-07-29,299.57
2557,1180,2020-06-18,219.16
2558,4483,2022-07-08,236.66
2559,345,2021-09-17,273.72
2560,396,2022-02-18,195.25
2561,1662,2020-10-24,210.44
2562,2293,2020-11-04,190.55
2563,1649,2021-04-26,44.60
2564,1166,2020-04-09,60.78
2565,1896,2021-01-14,301.26
2566,2289,2020-10-23,122.75
2567,3550,2021-12-17,244.63
2568,2083,2021-05-04,282.36
2569,2200,2020-02-13,257.90
2570,3866,2020-09-27,270.17
2571,4206,2021-01-18,143.62
2572,664,2022-03-09,195.45
2573,2191,2020-02-07,307.84
2574,4775,2021-04-02,222.04
2575,307,2021-09-16,126.03
2576,4819,2020-04-05,170.74
2577,634,2021-08-07,145.63
2578,2236,2021-04-18,272.20
2579,1237,2020-07-06,179.34
2580,1063,2020-05-21,141.20
2581,1362,2020-10-09,270.29
2582,615,2021-09-05,5.91
2583,3290,2021-01-11,53.55
2584,2166,2022-05-09,48.38
2585,2994,2022-06-01,196.29
2586,4129,2020-11-30,173.13
2587,926,2022-08-20,139.41
2588,1666,2021-09-26,313.81
2589,451,2020-03-21,40.59
2590,2241,2021-01-12,301.24
2591,4651,2020-11-24,310.75
2592,1946,2022-08-08,276.97
2593,2681,2022-02-28,27.68
2594,1864,2021-07-01,65.26
2595,4735,2022-05-24,38.53
2596,1174,2021-05-02,242.33
2597,131,2021-07-08,155.33
2598,543,2021-07-16,145.41
2599,3663,2020-05-11,298.78
2600,345,2020-07-26,161.86
2601,765,2021-01-12,133.56
2602,2048,2021-03-16,104.19
2603,455,2021-10-10,96.27
2604,3776,2020-01-15,267.60
2605,2254,2020-12-31,201.12
2606,4718,2021-02-26,154.01
2607,1351,2020-10-04,250.23
2608,86,2022-03-09,285.45
2609,4952,2020-11-03,310.54
2610,1573,2022-03-05,87.73
2611,3405,2021-05-29,54.93
2612,4237,2020-11-23,250.74
2613,163,2021-04-06,252.08
2614,1642,2022-08-10,276.99
2615,3245,2021-12-12,116.90
2616,1348,2021-04-20,212.22
2617,2225,2021-02-15,173.89
2618,2505,2021-12-06,304.52
2619,1912,2020-04-11,258.48
2620,1420,2022-07-16,206.74
2621,2591,2021-10-18,136.35
2622,4664,2021-07-05,135.30
2623,3671,2020-04-30,218.67
2624,3353,2021-05-18,84.82
2625,4080,2021-02-25,123.99
2626,4342,2022-03-31,47.99
2627,854,2021-07-19,233.12
2628,712,2021-03-06,241.77
2629,689,2021-10-09,136.26
2630,4251,2020-08-01,299.60
2631,1929,2022-08-10,49.31
2632,1013,2021-07-29,213.22
2633,3748,2020-07-20,141.80
2634,719,2020-06-11,21.41
2635,2792,2020-08-15,12.05
2636,3201,2020-07-17,121.77
2637,3286,2020-11-18,173.01
2638,4754,2021-01-13,251.25
2639,3922,2021-03-21,154.24
2640,3333,2022-02-13,295.21
2641,3775,2022-04-01,18.00
2642,2935,2021-04-25,114.59
2643,3938,2021-05-11,272.43
2644,1066,2020-04-23,110.92
2645,4028,2022-01-09,97.18
2646,1766,2021-11-27,234.43
2647,1836,2020-06-01,198.99
2648,2405,2021-11-13,234.28
2649,2278,2020-10-15,32.67
2650,1230,2022-06-07,88.67
2651,942,2021-02-01,301.43
2652,3563,2020-03-23,130.61
2653,593,2020-08-28,270.57
2654,4095,2022-07-06,286.64
2655,4815,2020-03-03,278.08
2656,303,2020-08-06,101.97
2657,4572,2020-02-08,287.85
2658,4505,2020-03-26,60.64
2659,896,2022-04-14,185.81
2660,4758,2022-07-08,28.98
2661,3187,2022-04-30,118.29
2662,3462,2021-05-02,24.66
2663,3212,2021-10-28,194.12
2664,1503,2020-10-07,200.27
2665,1230,2021-10-19,304.04
2666,2952,2021-06-06,105.01
2667,2161,2022-05-26,316.23
2668,4627,2020-03-20,278.26
2669,4943,2021-09-02,125.89
2670,3819,2020-12-29,73.42
2671,2684,2022-04-28,215.95
2672,3281,2021-08-03,145.59
2673,358,2021-08-28,95.84
2674,1728,2020-01-20,187.66
2675,22,2021-12-16,76.94
2676,295,2021-06-21,55.16
2677,2229,2020-07-29,309.57
2678,4014,2020-07-07,131.67
2679,336,2022-04-14,275.81
2680,1095,2020-01-22,160.00
2681,3626,2021-03-18,14.21
2682,3160,2020-12-11,13.24
2683,2176,2022-09-19,217.39
2684,3935,2020-01-25,150.03
2685,3544,2022-06-14,306.42
2686,527,2020-09-14,132.35
2687,1,2020-06-06,131.36
2688,1246,2021-11-14,214.30
2689,884,2021-06-25,242.88
2690,2854,2020-05-25,1.24
2691,2803,2020-10-11,290.31
2692,3055,2020-12-31,123.44
2693,480,2021-04-30,74.64
2694,4712,2020-11-12,210.63
2695,4656,2022-02-10,137.50
2696,1456,2021-05-24,272.56
2697,1306,2020-06-22,249.20
2698,314,2021-11-15,86.63
2699,938,2021-11-12,304.28
2700,1279,2022-05-25,168.54
2701,1818,2020-05-17,61.16
2702,192,2021-07-27,303.20
2703,741,2021-06-05,175.00
2704,2033,2022-03-24,167.92
2705,437,2021-10-17,324.02
2706,2392,2022-03-25,117.93
2707,895,2022-02-15,205.23
2708,970,2020-12-28,311.09
2709,668,2021-02-09,181.52
2710,1824,2021-04-07,34.41
2711,1226,2020-10-23,12.75
2712,404,2020-10-31,92.83
2713,2524,2022-02-19,295.27
2714,1345,2021-11-19,214.35
2715,2366,2021-10-20,136.37
2716,3680,2021-09-30,223.85
2717,3772,2021-08-08,233.32
2718,3832,2020-08-19,199.78
2719,4590,2020-03-18,120.56
2720,3013,2021-07-07,65.32
2721,1601,2020-10-30,2.82
2722,4464,2022-07-01,98.91
2723,417,2021-07-23,165.48
2724,1187,2020-11-23,310.74
2725,2057,2021-05-17,104.81
2726,577,2022-06-09,276.37
2727,4077,2020-12-29,311.10
2728,3894,2022-09-08,9.59
2729,624,2021-10-12,223.97
2730,3406,2022-07-07,28.97
2731,3018,2021-06-26,135.21
2732,4988,2022-05-30,128.59
2733,3438,2021-10-30,106.47
2734,2570,2020-08-18,152.08
2735,1244,2021-01-31,311.43
2736,1685,2021-03-12,291.83
2737,3837,2022-03-26,285.62
2738,2328,2022-04-17,215.84
2739,1695,2020-08-30,132.21
2740,2445,2021-07-23,213.16
2741,4652,2021-07-08,283.01
2742,2981,2021-10-14,16.31
2743,424,2020-12-16,270.97
2744,2234,2020-09-05,62.27
2745,477,2020-10-16,200.36
2746,631,2021-12-06,16.84
2747,4159,2022-09-10,237.30
2748,2550,2020-11-23,73.06
2749,238,2022-08-28,317.17
2750,3225,2020-11-14,22.97
2751,686,2021-12-17,126.95
2752,2428,2020-07-12,189.40
2753,18,2020-07-15,21.75
2754,133,2020-04-29,80.98
2755,2400,2021-10-10,116.27
2756,2274,2020-03-07,120.45
2757,1805,2022-08-23,257.12
2758,1816,2022-04-19,285.85
2759,3802,2020-03-04,30.42
2760,2371,2020-07-16,209.44
2761,1617,2020-09-12,260.02
2762,3020,2022-05-04,148.33
2763,963,2022-06-19,326.46
2764,121,2020-04-03,238.40
2765,428,2020-03-23,10.61
2766,1761,2020-08-15,132.06
2767,3019,2022-06-04,98.64
2768,1021,2022-07-06,8.96
2769,1165,2021-08-31,313.55
2770,2968,2021-03-19,271.90
2771,148,2020-04-03,0.72
2772,4911,2020-09-13,132.35
2773,4419,2020-06-27,131.57
2774,3453,2020-10-07,122.59
2775,3899,2020-08-04,121.95
2776,2947,2022-02-07,315.15
2777,3612,2020-06-23,131.53
2778,4362,2021-02-28,191.71
2779,1725,2021-10-14,56.31
2780,2297,2022-02-15,127.54
2781,3533,2020-01-06,267.52
2782,3875,2020-06-03,259.01
2783,4369,2022-06-27,48.87
2784,235,2022-04-27,195.94
2785,1287,2021-01-09,33.53
2786,4158,2022-05-31,306.28
2787,10,2020-12-06,300.87
2788,3581,2022-08-21,287.09
2789,1316,2021-01-07,23.51
2790,4070,2021-07-12,115.37
2791,4601,2022-06-18,266.46
2792,1054,2020-01-02,89.80
2793,269,2021-11-03,324.19
2794,2284,2020-07-18,309.46
2795,4924,2022-03-31,265.66
2796,4656,2021-04-14,144.48
2797,1651,2022-07-15,276.73
2798,1220,2020-08-14,239.73
2799,1632,2022-02-02,37.42
2800,513,2022-08-09,206.98
2801,3814,2022-03-11,47.79
2802,2008,2020-01-24,80.02
2803,1576,2020-07-18,161.78
2804,3864,2021-01-03,33.47
2805,145,2021-10-24,26.41
2806,783,2020-02-27,238.04
2807,3291,2020-09-01,319.91
2808,2823,2020-11-07,200.58
2809,2,2021-07-30,125.55
2810,1612,2021-05-30,202.61
2811,663,2020-11-22,320.72
2812,1586,2020-12-15,83.28
2813,1954,2020-02-11,247.88
2814,4758,2021-02-05,93.80
2815,3463,2021-11-23,156.71
2816,1099,2022-01-24,107.33
2817,273,2020-08-23,62.14
2818,4866,2021-02-25,154.00
2819,397,2020-10-09,102.61
2820,4370,2021-09-06,155.93
2821,1047,2021-06-30,5.25
2822,91,2021-09-23,136.10
2823,2288,2022-05-19,68.48
2824,1871,2021-11-27,264.43
2825,2810,2022-04-06,18.05
2826,53,2020-11-01,52.84
2827,4876,2021-10-15,204.00
2828,1337,2020-02-09,70.18
2829,2067,2021-08-30,223.54
2830,3748,2021-01-10,311.22
2831,1629,2022-08-14,327.03
2832,4554,2021-04-26,202.28
2833,1191,2021-08-08,55.64
2834,640,2021-05-05,74.69
2835,1657,2020-12-26,173.39
2836,2872,2020-09-03,112.25
2837,870,2022-01-02,47.11
2838,700,2022-06-22,68.82
2839,1984,2021-12-07,6.85
2840,4900,2022-03-15,117.83
2841,2342,2021-01-03,163.47
2842,3251,2021-02-05,153.80
2843,1396,2020-07-23,309.51
2844,3312,2022-01-15,194.92
2845,965,2021-04-14,202.16
2846,3034,2020-11-19,173.02
2847,4232,2020-07-08,91.68
2848,210,2020-11-26,13.09
2849,1464,2021-08-27,75.83
2850,4083,2020-06-29,299.27
2851,2770,2022-03-23,77.91
2852,4747,2022-05-28,286.25
2853,1925,2022-06-05,256.33
2854,3046,2021-06-28,212.91
2855,49,2020-02-24,150.33
2856,2903,2021-01-04,103.48
2857,2331,2020-03-11,198.17
2858,3144,2022-01-08,214.85
2859,3925,2022-01-21,254.98
2860,4282,2020-08-22,142.13
