order_detail_id,order_id,product_id,quantity,price_per_unit
3093,2587,327,5,101.93
3094,1420,978,6,41.56
3095,6333,853,2,253.76
3096,2968,635,9,233.78
3097,9153,180,4,200.81
3098,4039,560,1,287.61
3099,902,991,3,17.81
3100,4873,332,9,14.83
3101,2757,667,8,128.69
3102,2326,683,10,312.90
3103,6162,528,10,193.89
3104,5212,319,7,216.50
3105,5656,426,5,5.16
3106,2705,631,5,147.27
3107,5098,739,4,192.80
3108,7834,512,6,298.02
3109,6539,265,5,252.46
3110,166,208,6,0.82
3111,5952,92,9,35.85
3112,7638,616,8,223.13
3113,1781,975,1,198.87
3114,7537,974,3,84.22
3115,185,8,1,59.43
3116,5889,428,9,34.29
3117,1557,260,8,101.02
3118,6414,251,4,80.42
3119,2536,479,10,289.05
3120,1582,720,9,46.04
3121,8231,397,3,55.60
3122,7370,479,5,230.57
3123,282,345,6,11.72
3124,9348,200,1,261.46
3125,9737,779,8,179.36
3126,2477,621,8,266.89
3127,6646,362,5,210.51
3128,1958,884,6,77.85
3129,6874,201,9,52.01
3130,2473,213,3,121.28
3131,7584,86,4,215.01
3132,5139,433,5,162.34
3133,8055,351,10,162.53
3134,6256,409,10,16.86
3135,2641,796,3,142.52
3136,621,31,8,90.69
3137,3621,122,4,140.10
3138,6744,587,6,203.06
3139,1223,90,7,92.46
3140,1114,47,4,119.78
3141,2029,376,3,51.25
3142,3359,453,2,262.53
3143,9902,524,5,159.42
3144,541,503,10,59.00
3145,8683,157,4,226.96
3146,893,278,5,48.16
3147,3964,861,2,250.89
3148,2419,92,2,166.02
3149,2116,200,1,162.36
3150,9932,628,2,212.38
3151,3117,131,5,170.72
3152,7134,407,8,308.70
3153,9114,212,5,144.78
3154,905,38,2,127.21
3155,7331,787,2,265.06
3156,9298,395,10,24.97
3157,6240,694,6,254.58
3158,4616,742,8,4.61
3159,570,760,2,142.53
3160,2545,316,4,310.12
3161,4718,778,2,121.32
3162,1338,968,2,154.90
3163,2878,139,7,80.04
3164,3576,103,9,314.82
3165,2468,213,3,306.21
3166,2558,702,5,261.18
3167,6237,1,3,173.26
3168,1558,744,7,110.56
3169,3471,465,6,122.27
3170,2825,295,8,244.23
3171,6365,888,4,126.11
3172,2736,207,8,5.69
3173,1644,907,9,5.39
3174,9797,290,9,190.50
3175,3723,657,7,237.58
3176,6614,34,7,288.16
3177,9855,572,10,7.26
3178,2716,287,6,61.88
3179,6360,676,9,253.94
3180,981,905,3,70.32
3181,3570,26,3,9.78
3182,5698,303,8,244.92
3183,7396,269,1,293.56
3184,442,940,6,138.96
3185,3165,573,2,269.37
3186,4388,536,6,273.64
3187,2998,736,10,140.64
3188,7882,620,9,249.86
3189,6986,738,9,89.58
3190,1908,899,10,186.93
3191,7059,853,1,131.18
3192,2434,875,4,29.22
3193,421,265,3,57.11
3194,1392,993,1,34.57
3195,7322,53,10,164.32
3196,8479,780,7,56.31
3197,5862,845,8,32.74
3198,1687,849,10,81.41
3199,4736,81,9,249.16
3200,9695,754,1,24.45
3201,5406,911,1,157.29
3202,6873,746,9,163.54
3203,5681,342,3,262.37
3204,3747,810,9,216.53
3205,7346,105,6,172.46
3206,1121,393,1,90.95
3207,1153,282,7,32.89
3208,6298,280,8,243.39
3209,2762,580,7,56.86
3210,5061,937,6,205.60
3211,5349,459,6,50.57
3212,797,250,6,297.81
3213,936,530,10,226.23
3214,1960,61,1,57.32
3215,6021,125,1,310.59
3216,6762,981,10,183.48
3217,5001,634,4,38.24
3218,8660,583,7,204.82
3219,3501,192,4,211.84
3220,2386,91,1,60.84
3221,5469,205,4,59.94
3222,3562,181,10,188.81
3223,4631,348,2,297.96
3224,3729,153,10,135.23
3225,5639,724,8,284.59
3226,8758,992,10,306.17
3227,9099,404,1,239.62
3228,626,866,9,280.19
3229,2866,238,8,83.49
3230,4147,595,5,232.05
3231,4417,332,7,72.44
3232,9407,702,4,98.07
3233,153,236,4,271.85
3234,2946,470,5,152.69
3235,1980,171,4,72.44
3236,2139,935,7,83.20
3237,1397,388,8,294.55
3238,715,656,2,77.48
3239,7191,479,4,57.33
3240,3359,121,4,129.80
3241,8788,557,8,85.85
3242,2576,542,6,43.82
3243,9324,197,5,49.11
3244,8036,311,8,309.94
3245,9534,440,9,264.51
3246,3173,374,9,159.99
3247,904,828,4,137.34
3248,9589,916,1,163.52
3249,390,25,4,60.03
3250,8224,161,9,250.67
3251,2703,596,6,167.60
3252,5347,216,5,114.88
3253,8258,865,5,66.49
3254,1601,523,6,16.33
3255,4768,2,4,43.85
3256,5702,391,3,275.18
3257,7019,76,3,44.62
3258,2145,580,8,126.39
3259,8505,353,5,285.99
3260,2648,792,2,244.91
3261,6723,858,1,179.32
3262,8347,908,6,242.27
3263,2825,177,9,26.92
3264,2240,874,7,90.94
3265,6825,767,3,273.14
3266,460,600,2,288.54
3267,183,72,1,282.48
3268,7759,159,6,214.40
3269,1902,34,1,39.89
3270,2634,664,2,312.73
3271,5333,457,9,175.63
3272,2574,853,5,283.47
3273,1540,663,10,221.98
3274,3574,411,4,9.25
3275,483,616,4,174.45
3276,5186,768,8,190.63
3277,4987,651,4,158.95
3278,1,169,8,129.31
3279,5221,329,1,25.09
3280,5749,705,6,259.00
3281,4555,235,6,50.35
3282,4641,22,8,298.64
3283,4884,364,8,196.49
3284,2853,740,6,53.02
3285,9457,580,10,263.85
3286,5954,391,6,52.30
3287,5749,473,10,88.59
3288,7561,172,3,227.08
3289,9594,25,8,33.27
3290,8395,374,3,230.01
3291,6252,428,6,182.22
3292,9656,950,2,213.59
3293,975,496,7,21.75
3294,2742,908,2,72.48
3295,3230,96,8,72.04
3296,1369,208,10,116.42
3297,3990,850,2,281.23
3298,8654,43,2,269.11
3299,5625,948,2,215.77
3300,8473,784,4,266.53
3301,1732,260,1,49.53
3302,982,688,1,88.95
3303,3107,552,6,324.20
3304,2047,652,8,252.02
3305,3012,377,3,91.26
3306,7886,235,6,155.73
3307,2516,884,9,259.29
3308,1055,29,7,54.51
3309,8760,693,9,261.30
3310,7621,527,7,309.70
3311,645,405,4,296.80
3312,7537,722,8,189.06
3313,4946,232,3,206.08
3314,4830,760,4,184.95
3315,901,654,2,67.24
3316,80,597,3,202.38
3317,9009,152,6,141.06
3318,1060,398,4,136.78
3319,1583,241,10,240.59
3320,7378,264,1,291.17
3321,619,756,6,117.19
3322,4172,61,8,317.61
3323,9628,204,2,42.65
3324,3084,69,2,152.38
3325,2239,951,7,285.09
3326,925,170,2,123.39
3327,5706,698,5,238.92
3328,5442,983,2,154.75
3329,5207,380,1,242.13
3330,2128,77,6,68.88
3331,2986,448,9,86.47
3332,2927,452,8,254.40
3333,7904,987,9,298.89
3334,536,458,6,121.73
3335,1002,386,5,183.42
3336,5353,807,5,105.27
3337,8489,661,3,128.64
3338,9009,5,8,158.22
3339,150,681,2,44.20
3340,6931,303,10,46.95
3341,5389,28,9,257.72
3342,1881,519,8,175.15
3343,4574,727,7,36.38
3344,8880,689,6,195.04
3345,2928,841,9,222.32
3346,3840,805,8,22.34
3347,2024,605,4,111.75
3348,9148,525,4,265.43
3349,2699,547,5,159.96
3350,335,387,10,222.51
3351,4772,377,3,52.25
3352,8697,243,6,306.88
3353,9575,539,4,316.61
3354,8731,706,3,38.54
3355,1874,697,10,217.11
3356,5146,299,8,58.17
3357,203,353,10,322.70
3358,2071,727,6,253.00
3359,3284,719,7,302.68
3360,6434,895,3,53.04
3361,2422,268,3,255.43
3362,843,751,4,266.47
3363,130,195,4,16.57
3364,3323,226,10,223.53
3365,2202,765,1,97.84
3366,7815,155,5,256.26
3367,1840,18,1,160.74
3368,470,20,3,107.63
3369,3342,562,1,267.32
3370,7494,784,2,295.84
3371,8529,664,5,160.62
3372,3190,524,2,16.35
3373,9713,290,9,151.82
3374,1443,139,4,295.34
3375,1210,559,3,37.85
3376,6412,508,4,57.50
3377,6560,596,8,275.50
3378,3774,125,10,200.00
3379,7175,558,4,242.11
3380,9569,755,8,303.06
3381,1078,670,7,116.81
3382,3404,348,9,47.16
3383,4622,81,6,130.69
3384,1158,405,6,308.22
3385,7094,967,6,150.02
3386,9456,605,1,301.68
3387,2805,436,3,307.91
3388,1611,130,5,286.23
3389,7626,300,1,133.06
3390,492,299,9,104.27
3391,8564,414,1,110.12
3392,7331,753,2,180.66
3393,2568,748,5,246.65
3394,4582,489,6,78.62
3395,8729,21,1,35.93
3396,2643,738,8,250.16
3397,2249,779,1,56.68
3398,1083,886,3,122.72
3399,5871,21,5,79.92
3400,9773,877,2,62.69
3401,6233,143,3,266.43
3402,4790,708,2,141.16
3403,446,929,4,164.79
3404,992,894,4,169.50
3405,9645,509,1,264.64
3406,7342,601,9,41.88
3407,6016,758,5,183.84
3408,5628,429,7,79.26
3409,6120,122,1,40.23
3410,400,530,8,72.89
3411,1849,604,1,278.24
3412,7799,15,1,79.18
3413,8844,825,1,125.26
3414,1634,498,3,116.41
3415,8932,914,3,171.67
3416,2641,622,10,196.07
3417,3264,576,8,272.53
3418,9092,734,4,326.31
3419,2653,388,3,152.91
3420,3496,241,4,239.53
3421,341,26,4,32.11
3422,549,293,1,88.17
3423,1570,239,7,235.07
3424,4443,779,2,118.49
3425,968,66,9,294.92
3426,6794,250,10,309.23
3427,6408,503,2,82.21
3428,4656,580,6,113.56
3429,5974,917,8,120.13
3430,4814,209,1,119.27
3431,2910,405,2,164.08
3432,5574,537,5,296.30
3433,4211,790,9,38.68
3434,9400,219,6,198.57
3435,3571,315,3,176.15
3436,9513,876,8,88.57
3437,8937,119,1,251.60
3438,3423,273,8,209.71
3439,7417,540,3,100.99
3440,4727,347,9,102.30
3441,3041,827,2,0.13
3442,3775,898,8,255.49
3443,4726,36,8,275.58
3444,4917,65,8,43.80
3445,2691,180,9,288.77
3446,2602,509,2,65.54
3447,1230,492,9,270.31
3448,7121,415,8,65.87
3449,7628,294,6,182.14
3450,7438,532,3,263.55
3451,994,34,7,153.13
3452,903,112,10,7.11
3453,4484,465,5,325.50
3454,1737,110,4,72.92
3455,7430,170,7,12.35
3456,2324,543,1,297.32
3457,6236,24,5,305.28
3458,5214,299,8,72.64
3459,133,424,10,0.95
3460,3914,144,3,279.11
3461,7145,235,1,222.68
3462,9685,373,5,101.33
3463,8501,698,5,52.65
3464,1816,881,7,18.14
3465,6548,365,2,305.76
3466,724,595,3,265.91
3467,4922,174,4,221.98
3468,1480,966,9,41.80
3469,1645,22,9,85.61
3470,4208,981,1,68.05
3471,635,944,9,142.97
3472,6310,271,4,163.18
3473,6514,902,1,137.04
3474,2083,182,6,0.37
3475,9366,664,8,197.41
3476,4485,394,7,22.28
3477,7923,911,7,45.17
3478,8395,972,2,297.84
3479,9076,557,5,265.73
3480,4048,183,1,207.61
3481,6419,760,5,185.82
3482,2423,816,4,213.33
3483,3357,525,1,289.79
3484,9185,720,4,36.41
3485,4798,650,2,325.65
3486,9137,766,4,39.42
3487,1465,849,6,159.14
3488,1620,260,10,31.81
3489,7069,972,3,8.67
3490,2938,275,6,70.36
3491,7290,81,8,200.85
3492,8522,319,7,259.82
3493,2602,189,8,288.56
3494,3658,850,9,37.00
3495,9453,323,4,112.13
3496,2381,595,6,270.84
3497,6435,589,4,304.54
3498,7987,421,1,89.82
3499,7466,299,7,237.40
3500,7639,853,10,0.46
3501,4896,219,9,225.35
3502,8729,539,8,150.15
3503,9392,138,6,248.18
3504,7378,391,9,6.06
3505,4117,325,2,99.41
3506,1634,637,2,315.66
3507,8674,735,1,83.23
3508,6382,521,7,39.08
3509,150,522,8,301.18
3510,1774,936,5,186.88
3511,1295,215,5,237.11
3512,1733,974,7,291.20
3513,5325,936,8,257.15
3514,102,474,4,65.06
3515,1844,294,6,292.61
3516,14,535,3,318.60
3517,796,622,1,158.46
3518,5733,36,9,249.56
3519,3026,737,7,322.00
3520,8452,794,9,310.24
3521,5458,279,10,113.42
3522,3959,820,6,138.06
3523,4606,209,6,183.83
3524,7366,720,7,95.54
3525,9488,403,1,72.48
3526,5364,263,9,175.37
3527,1068,64,1,293.69
3528,1084,553,3,166.24
3529,9289,199,7,249.25
3530,3004,352,7,189.49
3531,7979,457,6,233.75
3532,588,791,8,134.95
3533,8891,182,5,286.46
3534,2225,148,7,269.09
3535,8671,419,4,249.20
3536,4865,477,1,47.52
3537,2879,623,8,167.21
3538,3031,360,10,14.76
3539,8737,10,5,30.60
3540,8503,694,7,299.59
3541,818,989,8,137.37
3542,2778,137,1,24.46
3543,2438,162,10,157.84
3544,1191,180,5,3.64
3545,6721,333,9,18.15
3546,6356,465,5,134.86
3547,6209,212,3,277.09
3548,5846,63,4,42.77
3549,3366,979,2,89.80
3550,6251,618,1,245.07
3551,9961,124,1,41.68
3552,7805,121,3,171.93
3553,9013,97,7,320.90
3554,2093,716,8,210.41
3555,9226,289,5,165.19
3556,2887,531,1,7.01
3557,8020,669,4,124.47
3558,5180,461,5,45.36
3559,8220,298,9,115.05
3560,604,738,10,143.96
3561,1678,177,10,2.56
3562,8488,653,2,200.06
3563,3654,393,8,280.43
3564,9873,534,1,141.20
3565,6901,248,9,51.81
3566,6144,999,6,200.37
3567,9184,370,1,227.79
3568,108,944,9,93.15
3569,4827,340,6,296.08
3570,535,751,8,3.41
3571,2219,921,1,222.37
3572,2298,729,9,234.36
3573,1679,152,6,112.30
3574,7656,302,6,64.80
3575,1088,685,9,250.48
3576,7839,610,10,59.30
3577,9672,247,10,77.31
3578,9656,286,7,209.75
3579,8315,431,10,116.31
3580,9921,767,1,244.58
3581,8163,562,1,225.09
3582,4397,893,6,185.43
3583,1382,961,6,91.11
3584,133,98,8,11.27
3585,332,131,1,8.24
3586,8211,747,2,20.66
3587,7636,776,10,117.88
3588,5541,360,4,95.50
3589,1485,411,9,178.75
3590,7993,748,9,121.35
3591,436,992,9,326.11
3592,9094,246,2,32.62
3593,697,596,10,85.89
3594,1438,588,10,210.65
3595,2097,594,10,204.46
3596,9660,561,1,251.06
3597,2504,687,10,108.67
3598,9215,437,8,319.12
3599,5675,472,9,168.97
3600,1611,624,10,302.39
3601,367,339,10,99.25
3602,1004,50,5,312.41
3603,7736,410,2,253.20
3604,2765,634,2,119.31
3605,7559,91,8,278.20
3606,1630,776,4,178.70
3607,9863,201,10,313.18
3608,1494,718,5,215.71
3609,9930,221,9,45.24
3610,1066,273,4,184.85
3611,3210,8,8,78.20
3612,727,447,5,183.62
3613,9452,611,5,163.46
3614,5619,472,6,174.41
3615,4897,489,10,163.50
3616,1989,459,5,248.82
3617,8703,635,3,176.13
3618,2385,307,3,65.55
3619,9510,102,9,81.98
3620,9336,919,3,324.60
3621,9013,757,4,118.61
3622,9364,579,9,166.62
3623,2348,475,9,269.34
3624,803,357,9,14.72
3625,3523,544,9,22.85
3626,2519,565,3,90.77
3627,7494,525,9,227.67
3628,9367,384,2,230.99
3629,7882,940,3,51.04
3630,837,798,9,130.05
3631,4153,796,5,129.48
3632,2278,693,8,46.19
3633,4900,502,10,326.53
3634,8350,32,9,266.01
3635,480,936,3,280.92
3636,153,449,2,261.07
3637,6352,446,6,21.71
3638,3367,895,2,21.92
3639,1571,949,1,215.77
3640,9138,306,9,97.26
3641,5470,889,4,13.88
3642,5315,601,4,231.77
3643,5286,278,2,10.84
3644,1376,327,4,133.26
3645,1801,998,3,149.14
3646,1572,113,10,100.74
3647,4915,844,9,23.74
3648,8165,126,5,188.98
3649,103,882,8,12.83
3650,3440,626,3,135.23
3651,1095,676,1,5.41
3652,9063,345,7,33.29
3653,34,3,3,144.76
3654,9364,636,10,57.10
3655,8780,666,10,14.28
3656,2681,927,10,139.60
3657,3396,429,5,145.99
3658,2218,759,8,314.10
3659,4444,857,5,152.08
3660,9192,548,10,205.88
3661,2755,615,7,118.05
3662,2155,570,10,233.55
3663,1888,6,10,237.70
3664,485,976,10,200.80
3665,4978,491,7,242.99
3666,7380,82,5,120.28
3667,3291,856,4,43.52
3668,6567,479,10,13.97
3669,1795,864,5,29.96
3670,1577,450,2,18.23
3671,8586,297,7,227.47
3672,4924,589,2,178.29
3673,957,665,2,228.75
3674,1418,751,9,143.22
3675,3816,786,8,325.51
3676,7460,967,6,69.90
3677,2849,299,5,88.46
3678,2888,569,8,293.45
3679,1570,984,1,163.73
3680,6781,594,4,313.74
3681,9964,696,5,170.89
3682,3863,473,1,296.35
3683,4591,113,8,71.61
3684,300,573,3,229.62
3685,4284,76,8,120.01
3686,1506,52,4,109.02
3687,1357,614,7,29.79
3688,1617,997,10,323.50
3689,6403,907,4,286.12
3690,848,187,6,320.08
3691,2427,6,4,15.19
3692,2888,787,8,3.64
3693,9916,719,4,210.89
3694,8824,464,1,31.96
3695,9114,127,4,38.36
3696,7936,407,1,198.61
3697,2144,292,9,250.28
3698,5494,119,6,80.09
3699,6658,44,5,169.90
3700,3821,523,10,73.77
3701,2391,627,3,324.47
3702,5644,386,1,48.66
3703,9014,438,3,33.78
3704,5709,359,7,144.62
3705,2207,983,10,105.92
3706,9288,739,9,316.08
3707,5718,51,9,30.61
3708,8123,352,6,0.65
3709,3310,954,1,205.17
3710,1944,511,7,211.18
3711,728,999,6,164.04
3712,4197,239,8,316.63
3713,4870,684,1,145.76
3714,8735,919,10,236.65
3715,6006,310,1,44.18
3716,4942,35,10,314.02
3717,109,74,1,224.59
3718,9349,654,9,95.89
3719,4662,654,6,201.08
3720,3363,182,6,21.88
3721,6393,954,8,99.95
3722,2384,936,1,152.32
3723,3035,597,9,90.06
3724,7760,407,4,138.29
3725,765,430,7,220.53
3726,4405,113,9,23.28
3727,5630,774,8,130.90
3728,4575,876,2,321.95
3729,9095,135,6,248.34
3730,2685,673,4,299.14
3731,3180,116,4,213.72
3732,5588,181,7,183.90
3733,789,646,5,261.15
3734,6697,407,4,106.89
3735,9454,923,6,47.27
3736,1675,129,10,204.33
3737,5563,825,8,198.11
3738,3124,492,7,112.99
3739,2794,570,4,8.46
3740,3292,801,1,291.04
3741,6965,642,8,57.43
3742,4555,301,8,80.58
3743,5052,569,2,4.59
3744,5637,622,10,85.72
3745,1933,240,3,241.83
3746,2959,413,6,248.07
3747,1765,298,9,249.92
3748,133,963,3,45.27
3749,619,259,2,300.83
3750,1589,184,3,231.58
3751,5615,322,4,157.36
3752,6375,50,1,195.44
3753,8366,793,4,53.17
3754,2322,168,8,130.89
3755,8277,997,3,229.87
3756,6358,207,5,171.49
3757,8702,859,10,27.69
3758,5273,140,6,162.77
3759,4196,460,5,203.40
3760,6442,542,8,64.66
3761,3519,341,9,290.69
3762,1536,806,9,224.55
3763,3105,895,3,291.87
3764,8020,477,10,118.53
3765,1637,768,9,168.72
3766,4839,833,7,299.24
3767,3306,665,3,96.83
3768,4015,217,1,104.72
3769,2986,960,10,228.61
3770,3559,404,3,156.11
3771,4491,582,9,66.18
3772,3681,594,7,26.59
3773,673,373,6,176.21
3774,1050,521,3,240.91
3775,5703,197,9,64.66
3776,9028,645,8,31.34
3777,3880,539,7,261.75
3778,2335,939,3,243.63
3779,8706,694,10,268.11
3780,9336,13,8,195.94
3781,302,601,8,180.80
3782,9739,611,2,187.18
3783,8560,675,2,254.85
3784,741,745,4,201.77
3785,9546,738,3,278.07
3786,5359,345,9,37.69
3787,2271,783,4,36.37
3788,323,715,8,191.70
3789,1271,982,1,326.57
3790,2940,554,2,31.39
3791,4373,216,9,184.00
3792,7817,53,4,266.56
3793,1487,711,8,97.46
3794,5528,190,10,75.96
3795,1561,181,2,269.78
3796,9125,540,2,178.60
3797,8191,546,3,206.37
3798,9150,511,10,30.02
3799,2466,935,10,251.38
3800,17,361,5,283.67
3801,1428,940,3,242.68
3802,5512,240,1,201.75
3803,9602,767,1,87.11
3804,9088,275,6,130.32
3805,1592,394,5,267.57
3806,732,907,8,1.77
3807,5103,284,5,308.23
3808,1164,94,9,271.40
3809,5663,845,3,2.46
3810,9720,552,4,253.58
3811,247,249,1,81.93
3812,4033,410,4,99.29
3813,3952,930,4,182.41
3814,446,590,10,242.53
3815,4641,896,4,106.82
3816,9253,827,4,70.90
3817,3844,116,3,227.74
3818,7710,3,8,81.32
3819,1251,42,9,152.41
3820,6543,491,2,140.66
3821,3551,246,3,313.00
3822,8967,355,6,128.29
3823,1447,507,7,222.74
3824,6307,634,5,146.16
3825,9600,899,7,20.29
3826,5196,267,8,172.07
3827,8557,983,1,70.91
3828,6623,920,4,190.63
3829,6778,629,8,17.89
3830,7687,906,6,277.09
3831,1790,61,9,146.41
3832,6905,176,1,213.15
3833,1761,638,3,261.70
3834,4799,843,9,105.21
3835,7333,550,6,12.64
3836,9027,188,3,67.78
3837,2723,816,6,177.54
3838,9114,188,8,246.31
3839,4174,52,5,265.82
3840,4308,400,6,285.51
3841,4460,901,2,220.06
3842,6097,382,1,79.45
3843,2987,764,7,60.29
3844,9254,640,8,252.55
3845,3895,15,4,108.17
3846,407,466,1,284.93
3847,3498,762,6,203.80
3848,6335,201,5,204.90
3849,4629,807,4,13.99
3850,3720,56,3,268.96
3851,7400,303,9,323.07
3852,994,360,10,168.25
3853,3694,733,8,5.33
3854,8354,231,8,259.69
3855,9204,852,9,63.44
3856,530,387,6,277.05
3857,7306,42,9,86.53
3858,9205,851,3,302.45
3859,6211,820,4,31.73
3860,90,739,2,189.31
3861,1263,135,4,69.67
3862,250,473,6,14.69
3863,2935,804,5,321.90
3864,9071,390,6,64.81
3865,4312,172,6,310.47
3866,4293,123,1,175.77
3867,1774,866,5,197.17
3868,2096,102,2,168.08
3869,7370,921,5,247.06
3870,3451,12,1,181.71
3871,5099,320,2,44.77
3872,2355,643,2,253.04
3873,8597,5,2,35.67
3874,7811,626,5,304.43
3875,102,942,2,2.07
3876,817,153,9,50.43
3877,3836,257,6,255.50
3878,9757,39,4,164.14
3879,1572,944,1,302.39
3880,811,953,4,48.97
3881,6420,938,1,61.54
3882,5860,878,4,60.54
3883,3942,837,6,32.92
3884,9364,872,7,286.71
3885,158,921,6,226.38
3886,5075,789,1,176.07
3887,8227,364,6,8.58
3888,2429,602,8,275.95
3889,4581,596,1,308.73
3890,6042,294,4,37.10
3891,9829,421,1,228.16
3892,4350,844,1,71.69
3893,9654,49,3,321.78
3894,78,126,8,127.37
3895,1587,676,5,238.09
3896,8074,683,5,36.50
3897,8866,983,1,71.31
3898,530,529,9,175.42
3899,9124,324,5,79.17
3900,7681,888,2,294.97
3901,4676,691,6,310.78
3902,4440,715,4,270.13
3903,1326,798,7,311.08
3904,835,480,4,51.81
3905,5859,771,9,194.01
3906,8261,327,4,309.09
3907,7952,535,4,100.94
3908,5320,196,10,60.69
3909,2246,526,3,87.85
3910,377,797,5,1.83
3911,2726,403,10,62.52
3912,6977,517,6,225.90
3913,8730,495,6,293.36
3914,3659,526,7,16.18
3915,54,893,3,153.46
3916,1965,381,2,52.04
3917,5,228,5,318.69
3918,4853,862,3,236.61
3919,4828,50,1,273.02
3920,6651,374,7,122.52
3921,2552,33,8,38.40
3922,2323,254,1,46.24
3923,1290,257,9,156.99
3924,547,347,7,261.59
3925,6422,59,4,237.09
3926,2155,926,7,142.32
3927,3628,388,3,250.65
3928,2644,8,8,33.64
3929,9126,527,6,203.87
3930,4332,117,5,311.03
3931,463,43,4,156.37
3932,5948,842,8,183.65
3933,6858,976,2,33.79
3934,55,856,3,271.72
3935,2031,486,6,4.73
3936,6282,517,7,250.29
3937,6253,65,8,123.37
3938,1744,291,1,246.52
3939,2242,968,10,299.11
3940,5684,513,8,67.15
3941,3438,327,1,209.83
3942,3122,683,5,200.71
3943,392,994,4,39.53
3944,5225,740,6,83.05
3945,7759,172,1,299.02
3946,4772,287,8,139.70
3947,9790,926,1,303.53
3948,1588,966,1,184.18
3949,604,4,4,92.45
3950,9613,202,3,80.32
3951,6583,742,8,310.47
3952,7782,983,4,141.19
3953,9036,913,10,241.57
3954,7257,529,8,116.08
3955,2890,240,5,28.40
3956,5073,856,7,53.04
3957,5720,254,9,73.79
3958,5978,164,7,177.24
3959,1737,172,8,281.75
3960,372,35,5,306.43
3961,1022,812,4,33.24
3962,4654,246,9,233.10
3963,55,584,5,1.55
3964,7850,828,9,77.89
3965,3668,558,7,204.22
3966,4483,916,5,209.47
3967,3190,48,5,253.67
3968,5794,708,10,123.31
3969,940,69,3,211.23
3970,7915,935,10,41.16
3971,1859,176,10,269.20
3972,77,345,10,34.56
3973,7564,564,4,55.33
3974,7824,562,5,115.60
3975,2034,166,8,27.62
3976,1418,815,3,295.55
3977,3627,522,1,299.61
3978,2215,594,8,233.47
3979,3784,904,8,187.27
3980,115,204,5,300.56
3981,6858,234,10,180.44
3982,5797,784,5,291.65
3983,2333,633,8,151.49
3984,9268,589,8,45.39
3985,6840,44,7,249.27
3986,5411,384,1,159.06
3987,4573,27,8,137.89
3988,639,12,5,258.99
3989,932,888,2,257.30
3990,8946,582,4,312.28
3991,2627,925,7,175.08
3992,7089,318,5,166.36
3993,4400,629,1,198.59
3994,5805,349,6,46.11
3995,1508,786,7,255.79
3996,7891,438,4,102.02
3997,3465,158,2,193.52
3998,5346,63,10,123.31
3999,6508,206,5,195.78
4000,1937,884,2,27.62
4001,3304,217,10,247.62
4002,3487,747,5,125.91
4003,9499,304,2,151.29
4004,220,195,6,190.38
4005,2311,309,7,103.70
4006,7756,754,9,269.72
4007,2540,190,8,293.02
4008,286,580,8,167.43
4009,8677,114,4,87.12
4010,8829,879,3,103.19
4011,8619,236,3,126.54
4012,9137,237,10,103.83
4013,5048,303,1,276.69
4014,517,506,7,311.50
4015,2180,739,10,280.49
4016,7262,233,4,125.29
4017,2693,17,1,255.99
4018,1178,762,2,90.98
4019,5628,786,4,87.98
4020,3511,718,4,139.21
4021,6817,850,6,274.29
4022,5740,845,10,139.39
4023,3200,598,6,228.17
4024,261,216,4,157.06
4025,1332,92,9,236.50
4026,7459,929,4,185.50
4027,543,930,10,211.85
4028,1360,529,6,137.88
4029,2146,360,3,182.39
4030,4780,457,2,2.28
4031,7720,805,1,187.74
4032,1680,525,7,23.28
4033,6185,795,2,12.59
4034,3299,54,8,63.55
4035,6578,471,8,157.46
4036,1383,598,1,301.57
4037,3977,338,2,314.67
4038,3469,802,1,134.13
4039,6367,466,2,8.91
4040,2027,525,6,326.23
4041,9174,530,6,80.80
4042,5581,717,4,145.39
4043,223,73,1,10.02
4044,4869,635,1,297.08
4045,1758,297,5,51.63
4046,5396,717,1,7.75
4047,1958,202,8,257.18
4048,2317,297,7,196.94
4049,4475,978,10,268.81
4050,9845,72,3,90.75
4051,222,356,1,31.02
4052,5200,838,1,281.60
4053,5672,731,9,243.20
4054,15,73,5,5.16
4055,7162,271,5,141.54
4056,8982,810,9,20.32
4057,5044,792,7,151.50
4058,6344,796,9,39.17
4059,3294,271,6,39.99
4060,1559,219,2,84.72
4061,4215,221,10,327.40
4062,3898,641,9,261.81
4063,8290,55,5,316.37
4064,1928,991,4,23.32
4065,806,340,4,81.27
4066,4783,185,10,7.13
4067,8320,541,7,66.01
4068,2391,52,1,151.87
4069,6392,291,5,323.37
4070,1724,171,2,288.95
4071,6466,523,7,71.86
4072,5707,248,1,296.70
4073,3606,443,6,211.46
4074,3264,686,4,63.35
4075,9405,312,10,302.93
4076,8777,532,6,316.73
4077,8340,937,10,161.85
4078,3802,460,7,29.62
4079,8762,296,2,53.99
4080,9383,119,8,284.28
4081,594,854,1,134.08
4082,3757,402,2,299.43
4083,8474,89,10,40.55
4084,769,36,8,7.36
4085,8401,293,10,285.55
4086,1635,305,7,54.49
4087,9480,849,5,28.40
4088,5054,754,7,33.53
4089,3750,641,3,115.04
4090,83,364,5,267.86
4091,779,809,8,159.36
4092,881,126,6,213.52
4093,1711,891,6,242.45
4094,2787,151,10,242.21
4095,946,451,4,207.71
4096,8447,523,7,258.30
4097,1688,404,8,322.27
4098,3500,612,9,181.42
4099,366,588,7,13.73
