order_id,customer_id,order_date,total_amount
1389,2196,,119.16
1390,2807,,39.75
1391,3978,,199.12
1392,1260,,281.33
1393,826,,42.53
1394,1057,,52.76
1395,1193,,215.25
1396,3787,,63.23
1397,2697,,237.45
1398,1463,,228.86
1399,4717,,121.91
1400,366,,214.05
1401,3693,,251.96
1402,3828,,150.67
1403,2812,,20.13
1404,3870,,154.37
1405,3638,,108.08
1406,3122,,275.27
1407,1186,,108.19
1408,3590,,207.61
1409,4877,,170.24
1410,253,,66.43
1411,3984,,200.27
1412,3712,,110.97
1413,3894,,147.83
1414,3925,,45.64
1415,2818,,73.96
1416,4763,,47.13
1417,3424,,252.55
1418,311,,173.96
1419,1564,,308.60
1420,1373,,131.80
1421,2805,,158.73
1422,4611,,248.01
1423,4883,,163.67
1424,562,,25.99
1425,906,,266.38
1426,4452,,133.41
1427,267,,191.88
1428,226,,19.03
1429,2054,,232.42
1430,4737,,248.84
1431,2724,,210.76
1432,3028,,309.13
1433,4210,,316.61
1434,4070,,187.61
1435,283,,63.31
1436,1965,,218.58
1437,3837,,284.69
1438,2721,,254.60
1439,1057,,122.08
1440,1918,,73.34
1441,1156,,77.27
1442,662,,173.67
1443,1646,,92.81
1444,2672,,248.11
1445,4547,,63.29
1446,178,,198.27
1447,20,,80.32
1448,2337,,233.73
1449,4022,,44.20
1450,4183,,63.92
1451,267,,51.93
1452,412,,292.67
1453,831,,97.84
1454,460,,59.47
1455,735,,49.97
1456,3898,,67.28
1457,1973,,29.55
1458,2313,,206.37
1459,1340,,132.83
1460,3098,,206.09
1461,1769,,128.38
1462,3110,,120.92
1463,3709,,38.96
1464,4625,,326.23
1465,4696,,22.95
1466,3481,,163.49
1467,1647,,201.83
1468,1826,,59.88
1469,1743,,132.70
1470,369,,55.24
1471,1736,,9.75
1472,1300,,266.61
1473,3330,,215.28
1474,4542,,154.17
1475,2543,,181.52
1476,4390,,18.43
1477,2194,,161.17
1478,2812,,259.95
1479,4034,,236.43
1480,795,,201.85
1481,3682,,157.70
1482,3380,,156.48
1483,2370,,223.56
1484,422,,168.85
1485,4064,,130.70
1486,1593,,38.60
1487,1495,,310.16
1488,4996,,247.11
1489,2804,,173.49
1490,4554,,116.29
1491,179,,185.17
1492,1179,,145.88
1493,3594,,233.02
1494,1421,,164.64
1495,927,,69.75
1496,550,,169.51
1497,4639,,107.49
1498,4782,,278.78
1499,3255,,47.72
1500,2030,,31.13
1501,2645,,159.73
1502,1850,,165.94
1503,1583,,4.27
1504,4528,,184.97
1505,3943,,169.04
1506,3694,,172.84
1507,3186,,189.49
1508,745,,260.24
1509,1931,,120.41
1510,2062,,187.70
1511,135,,171.96
1512,2673,,275.95
1513,347,,131.90
1514,54,,48.41
1515,3050,,16.09
1516,3930,,283.20
1517,1986,,122.57
1518,34,,298.01
1519,3923,,2.45
1520,3480,,201.31
1521,4710,,45.63
1522,3255,,57.00
1523,3505,,230.73
1524,2222,,282.44
1525,3737,,179.20
1526,2526,,229.50
1527,1668,,9.57
1528,3788,,174.25
1529,1600,,140.36
1530,2324,,100.13
1531,4645,,258.49
1532,1825,,78.95
1533,752,,162.25
1534,426,,241.40
1535,4686,,200.96
1536,4754,,276.09
1537,3611,,286.66
1538,3781,,52.05
1539,4432,,303.24
1540,896,,186.26
1541,3311,,1.44
1542,3941,,197.16
1543,4857,,143.82
1544,3636,,283.62
1545,3961,,32.79
1546,2990,,68.43
1547,666,,50.42
1548,210,,170.19
1549,3531,,302.00
1550,824,,207.69
1551,2738,,104.84
1552,1566,,51.85
1553,379,,16.60
1554,967,,139.62
1555,4613,,109.57
1556,721,,239.87
1557,95,,131.49
1558,3370,,246.13
1559,1178,,14.67
1560,2145,,19.55
1561,1745,,59.57
1562,2092,,94.48
1563,4694,,139.16
1564,507,,12.55
1565,1959,,8.67
1566,684,,213.07
1567,2468,,29.85
1568,3258,,199.41
1569,1559,,169.06
1570,4868,,54.79
1571,2553,,207.22
1572,4141,,22.73
1573,2573,,263.75
1574,251,,124.76
1575,465,,70.69
1576,4170,,273.98
1577,844,,188.85
1578,1443,,29.49
1579,4620,,144.94
1580,2508,,77.34
1581,4861,,13.15
1582,2555,,96.45
1583,2229,,301.33
1584,4061,,142.26
1585,2267,,64.17
1586,3570,,287.18
1587,2216,,170.02
1588,4613,,27.60
1589,4483,,25.41
1590,608,,120.93
1591,1505,,258.01
1592,4326,,261.43
1593,1012,,65.59
1594,541,,213.03
1595,1629,,158.38
1596,276,,8.35
1597,4386,,303.26
1598,221,,297.70
1599,1010,,230.23
1600,3376,,145.45
1601,4010,,316.81
1602,2490,,237.79
1603,3701,,185.56
1604,2590,,144.98
1605,4876,,246.21
1606,4112,,201.87
1607,1022,,307.12
1608,660,,263.28
1609,2620,,281.29
1610,3534,,285.12
1611,262,,44.20
1612,3050,,55.45
1613,520,,82.83
1614,2370,,14.45
1615,1876,,38.23
1616,3367,,127.82
1617,3670,,174.17
1618,2417,,307.93
1619,2138,,31.20
1620,3578,,113.71
1621,941,,296.06
1622,521,,137.04
1623,3731,,19.51
1624,1091,,112.28
1625,1712,,39.31
1626,3527,,292.20
1627,2392,,55.59
1628,612,,214.43
1629,2841,,24.49
1630,2959,,274.09
1631,4263,,161.40
1632,2107,,112.52
1633,3564,,96.23
1634,1047,,56.02
1635,1139,,16.12
1636,3493,,299.17
1637,3143,,10.17
1638,1123,,276.39
1639,1322,,209.83
1640,3778,,298.46
1641,3986,,62.98
1642,2318,,154.60
1643,2824,,137.89
1644,266,,22.21
1645,42,,262.63
1646,429,,124.48
1647,726,,226.20
1648,11,,22.22
1649,3725,,76.44
1650,492,,286.59
1651,2851,,285.03
1652,1807,,177.80
1653,197,,303.39
1654,4100,,34.84
1655,1358,,43.41
1656,1328,,125.94
1657,925,,260.96
1658,771,,117.17
1659,504,,215.35
1660,1667,,318.08
1661,1053,,24.77
1662,834,,33.67
1663,837,,319.27
1664,2973,,129.66
1665,893,,256.05
1666,4876,,223.96
1667,3012,,121.84
1668,1912,,98.34
1669,3675,,180.19
1670,3204,,308.89
1671,2419,,272.18
1672,2860,,129.54
1673,2708,,13.85
1674,252,,216.72
1675,1884,,150.10
1676,4334,,89.84
1677,2420,,212.00
1678,981,,46.63
1679,3557,,291.07
1680,4344,,197.53
1681,1335,,227.87
1682,3481,,256.67
1683,2706,,202.47
1684,1398,,94.03
1685,4667,,298.17
1686,1426,,322.74
1687,227,,244.51
1688,1517,,231.61
1689,4339,,99.42
1690,232,,77.30
1691,2133,,28.94
1692,3641,,201.13
1693,2204,,81.29
1694,4333,,235.89
1695,1137,,42.63
1696,925,,256.64
1697,3669,,305.95
1698,2713,,94.17
1699,647,,260.09
1700,3584,,5.46
1701,2233,,305.64
1702,3596,,44.89
1703,1633,,158.08
1704,2065,,192.59
1705,1860,,30.13
1706,4727,,16.05
1707,2432,,122.33
1708,4404,,237.48
1709,2263,,153.57
1710,2985,,168.98
1711,3638,,139.95
1712,2080,,73.50
1713,4548,,173.97
1714,938,,200.50
1715,2704,,27.27
1716,4494,,258.81
1717,3992,,111.38
1718,3362,,151.76
1719,4673,,204.23
1720,1265,,229.92
1721,2947,,146.68
1722,967,,23.79
1723,2790,,28.82
1724,2406,,108.36
1725,1704,,47.47
1726,4728,,182.81
1727,4606,,303.00
1728,2970,,96.94
1729,4245,,323.34
1730,461,,119.42
1731,1950,,18.70
1732,990,,191.06
1733,4570,,12.10
1734,786,,166.28
1735,2550,,181.14
1736,379,,139.75
1737,353,,248.13
1738,2535,,197.37
1739,1572,,254.26
1740,3605,,151.82
1741,2474,,58.53
1742,2258,,177.59
1743,508,,1.96
1744,2058,,252.06
1745,3412,,28.01
1746,119,,217.58
1747,420,,161.35
1748,3911,,120.75
1749,3962,,305.56
1750,3788,,246.49
1751,1993,,135.49
1752,6,,102.42
1753,3043,,233.57
1754,2503,,234.50
1755,1708,,232.06
1756,577,,301.65
1757,3880,,162.48
1758,4076,,94.70
1759,1410,,81.93
1760,1478,,90.38
1761,1435,,279.86
1762,1728,,196.16
1763,2471,,108.49
1764,48,,187.41
1765,2053,,293.91
1766,4047,,307.11
1767,4480,,303.36
1768,449,,131.79
1769,2404,,43.00
1770,2637,,193.76
1771,4058,,230.15
1772,1809,,192.02
1773,4341,,283.79
1774,2631,,21.37
1775,501,,82.33
1776,2941,,205.30
1777,4351,,125.14
1778,2679,,178.74
1779,2152,,163.54
1780,1976,,128.61
1781,2595,,190.58
1782,137,,310.92
1783,1283,,254.59
1784,1995,,38.85
1785,2301,,112.40
1786,1001,,130.54
1787,1927,,167.62
1788,1980,,104.18
1789,4748,,95.41
1790,216,,154.27
1791,214,,2.75
1792,4175,,229.57
1793,3201,,68.62
1794,1219,,19.41
1795,2642,,96.81
1796,4495,,226.51
1797,3810,,264.67
1798,3970,,63.84
1799,767,,162.51
1800,1979,,209.95
1801,3067,,22.08
1802,3393,,219.91
1803,4520,,229.19
1804,4560,,106.23
1805,1376,,288.54
1806,952,,267.03
1807,146,,261.99
1808,3754,,268.90
1809,3558,,66.62
1810,2443,,81.09
1811,234,,87.58
1812,4995,,120.13
1813,4594,,144.66
1814,1160,,320.96
1815,135,,107.68
1816,2919,,91.29
1817,392,,94.12
1818,2020,,224.14
1819,1367,,168.84
1820,4949,,176.03
1821,4781,,237.87
1822,2309,,160.80
1823,3714,,18.67
1824,3614,,41.79
1825,2270,,141.37
1826,1341,,47.64
1827,1081,,27.74
1828,435,,238.84
1829,2889,,88.14
1830,1932,,287.90
1831,3253,,36.90
1832,2264,,277.85
1833,2704,,40.66
1834,866,,270.95
1835,2471,,251.94
1836,4682,,324.11
1837,3244,,254.45
1838,390,,114.81
1839,538,,79.43
1840,1114,,313.16
1841,831,,12.38
1842,4865,,29.83
1843,722,,136.26
1844,2710,,286.91
1845,4120,,285.49
1846,3090,,37.50
1847,2404,,49.90
1848,2756,,14.86
1849,596,,233.70
1850,3825,,320.99
1851,3899,,231.18
1852,4030,,61.13
1853,1137,,233.93
1854,4762,,26.20
1855,869,,236.50
1856,476,,68.08
1857,515,,38.52
1858,3903,,32.79
1859,2442,,262.80
1860,1788,,21.74
1861,1794,,163.59
1862,2324,,304.99
1863,2808,,30.76
1864,2266,,269.79
1865,2513,,25.69
1866,2216,,290.79
1867,70,,288.72
1868,1207,,159.20
1869,2368,,271.04
1870,4896,,188.30
1871,735,,209.78
1872,1995,,239.14
1873,1276,,194.02
1874,876,,78.95
1875,3482,,174.48
1876,4379,,32.08
1877,4251,,310.90
1878,3478,,317.10
1879,443,,262.27
1880,4072,,250.76
1881,2034,,2.41
1882,1311,,175.57
1883,4971,,12.14
1884,2741,,153.31
1885,3202,,290.88
1886,3304,,102.72
1887,1369,,261.26
1888,3567,,224.85
1889,1270,,27.50
1890,648,,3.23
1891,2333,,10.93
1892,378,,63.21
1893,4718,,311.17
1894,3090,,49.47
1895,3800,,242.65
1896,4463,,319.22
1897,3465,,144.20
1898,76,,12.86
1899,1054,,160.31
1900,2143,,270.99
1901,2323,,176.38
1902,4207,,81.41
1903,3822,,11.72
1904,966,,146.98
1905,836,,100.15
1906,266,,71.96
1907,1560,,225.24
1908,3232,,104.72
1909,293,,322.64
1910,661,,3.58
1911,635,,264.79
1912,3101,,128.58
1913,3592,,94.63
1914,1542,,314.90
1915,4913,,310.44
1916,3580,,226.31
1917,4279,,36.85
1918,4446,,40.58
1919,1163,,19.99
1920,3216,,299.91
1921,2553,,288.14
1922,2720,,104.57
1923,1244,,259.45
1924,3077,,212.96
1925,4771,,81.39
1926,727,,46.26
1927,1327,,91.87
1928,2232,,85.11
1929,669,,129.75
1930,1477,,252.64
1931,2879,,155.15
1932,2242,,25.36
1933,608,,194.26
1934,1610,,306.26
1935,4154,,130.82
1936,723,,317.74
1937,759,,265.03
1938,2763,,119.77
1939,2349,,292.26
1940,942,,128.72
1941,3701,,321.21
1942,4294,,10.40
1943,94,,49.63
1944,361,,310.25
1945,2768,,284.31
1946,4287,,222.67
1947,4467,,267.05
1948,3017,,239.35
1949,1592,,309.47
1950,2716,,248.92
1951,774,,239.57
1952,1183,,102.72
1953,1611,,125.24
1954,3432,,148.93
1955,1237,,92.04
1956,4660,,260.27
1957,2827,,316.01
1958,2514,,22.57
1959,2283,,47.78
1960,2078,,153.62
1961,4006,,28.62
1962,619,,49.39
1963,1808,,137.14
1964,1928,,206.86
1965,244,,42.03
1966,2874,,90.26
1967,1809,,296.59
1968,3786,,321.26
1969,2598,,206.79
1970,264,,177.27
1971,1424,,264.20
1972,1462,,145.37
1973,3691,,110.15
1974,4282,,275.83
1975,2194,,313.14
1976,2269,,72.93
1977,129,,312.29
1978,2641,,209.65
1979,1490,,218.64
1980,1501,,241.44
1981,125,,111.01
1982,1195,,161.69
1983,376,,57.33
1984,4052,,24.04
1985,2068,,267.20
1986,2728,,229.76
1987,3097,,207.20
1988,2185,,175.64
1989,3141,,112.90
1990,980,,132.58
1991,4293,,46.44
1992,4791,,127.05
1993,1965,,254.99
1994,1103,,325.74
1995,4523,,256.12
1996,1672,,124.67
1997,2640,,296.41
1998,1158,,52.70
1999,900,,32.93
2000,3035,,54.24
2001,1511,,166.32
2002,1832,,143.94
2003,938,,15.25
2004,2182,,58.62
2005,631,,51.98
2006,1312,,191.17
2007,1575,,262.63
2008,2834,,30.97
2009,3779,,314.49
2010,3477,,203.46
2011,1485,,159.72
2012,3456,,144.18
2013,1015,,313.41
2014,4282,,304.28
2015,2482,,70.65
2016,3231,,153.41
2017,2852,,143.99
2018,1022,,56.80
2019,1415,,146.03
2020,1683,,287.69
2021,2194,,279.71
2022,508,,151.31
2023,1780,,40.66
2024,2060,,156.94
2025,2800,,183.86
2026,929,,186.95
2027,350,,196.21
2028,2620,,137.81
2029,893,,3.43
2030,1567,,142.34
2031,1803,,200.29
2032,1710,,299.39
2033,2964,,310.25
2034,395,,49.77
2035,1227,,246.44
2036,2239,,148.70
2037,1577,,271.08
2038,160,,97.46
2039,1911,,96.09
2040,3118,,28.10
2041,431,,24.92
2042,4226,,262.24
2043,4302,,256.28
2044,50,,235.50
2045,2085,,239.79
2046,3858,,185.71
2047,2563,,229.19
2048,1024,,137.46
2049,3195,,240.35
2050,2597,,235.26
2051,3432,,58.39
2052,4857,,100.21
2053,3152,,184.88
2054,2963,,257.74
2055,1593,,82.33
2056,933,,43.33
2057,3377,,154.10
2058,800,,234.59
2059,2961,,195.81
2060,427,,53.63
2061,322,,319.89
2062,3292,,2.06
2063,3389,,83.47
2064,2875,,140.84
2065,2724,,299.05
2066,4890,,278.73
2067,4202,,87.67
2068,4209,,312.56
2069,3042,,221.84
2070,3083,,198.20
2071,4832,,242.62
2072,618,,16.31
2073,2099,,309.80
2074,2793,,142.78
2075,203,,86.22
2076,3660,,92.32
2077,615,,181.64
2078,3658,,160.53
2079,2892,,58.39
2080,1791,,58.74
2081,938,,252.58
2082,1666,,140.51
2083,4572,,215.96
2084,3461,,98.95
2085,873,,219.74
2086,4296,,220.17
2087,3452,,21.99
2088,2747,,245.08
2089,1400,,275.84
2090,820,,63.29
2091,1445,,182.63
2092,4724,,228.97
2093,703,,43.91
2094,1309,,69.97
2095,3027,,131.15
2096,490,,31.44
2097,4631,,219.81
2098,4813,,207.84
2099,2729,,324.27
2100,716,,13.59
2101,3761,,276.79
2102,1424,,181.44
2103,1002,,1.47
2104,2118,,5.58
2105,1641,,168.21
2106,4249,,233.28
2107,2100,,227.51
2108,635,,168.80
2109,1109,,37.90
2110,2131,,67.83
2111,4237,,247.57
2112,3556,,57.77
2113,3688,,303.60
2114,4616,,106.99
2115,4067,,252.05
2116,4917,,8.43
2117,2436,,55.38
2118,3475,,274.51
2119,1733,,218.73
2120,268,,296.00
2121,4339,,66.42
2122,494,,190.39
2123,4234,,65.09
2124,817,,223.11
2125,2964,,166.14
2126,1379,,232.40
2127,2117,,281.17
2128,3339,,117.99
2129,1134,,222.20
2130,2898,,136.86
2131,3477,,83.84
2132,2288,,211.41
2133,1390,,51.83
2134,4544,,166.45
2135,2351,,127.12
2136,2530,,27.50
2137,1680,,300.23
2138,298,,206.31
2139,2251,,255.75
2140,1306,,121.47
2141,1991,,261.60
2142,2348,,177.93
2143,3094,,319.85
2144,3630,,296.71
2145,429,,91.96
2146,2228,,249.55
2147,4332,,276.74
2148,1163,,234.71
2149,1073,,85.39
2150,253,,273.21
2151,379,,33.82
2152,552,,247.60
2153,3275,,266.33
2154,1493,,267.40
2155,712,,237.39
2156,1824,,285.96
2157,3025,,115.04
2158,45,,1.32
2159,2786,,137.99
2160,2797,,91.04
2161,2215,,40.60
2162,1284,,155.05
2163,4073,,290.52
2164,3965,,262.48
2165,273,,222.17
2166,2586,,225.87
2167,2069,,57.64
2168,4358,,312.77
2169,1216,,7.62
2170,4813,,179.30
2171,3326,,232.36
2172,2744,,297.53
2173,605,,71.29
2174,2094,,59.12
2175,4990,,120.33
2176,2455,,153.78
2177,4913,,193.45
2178,224,,126.72
2179,2664,,212.37
2180,2573,,217.92
2181,2240,,106.05
2182,166,,3.89
2183,4063,,115.36
2184,1553,,4.63
2185,4593,,199.51
2186,425,,44.83
2187,4070,,250.71
2188,1002,,29.14
2189,2959,,32.47
2190,2404,,134.62
2191,3964,,265.24
2192,3370,,149.74
2193,932,,286.66
2194,968,,123.00
2195,3715,,42.35
2196,4763,,195.70
2197,1442,,210.30
2198,2015,,39.80
2199,4076,,190.24
2200,466,,290.00
2201,1785,,124.71
2202,4369,,40.98
2203,109,,31.06
2204,461,,78.20
2205,4288,,54.28
2206,1008,,197.93
2207,1718,,125.60
2208,830,,171.19
2209,4500,,122.30
2210,3724,,78.64
2211,702,,148.53
2212,1804,,97.86
2213,3082,,326.61
2214,2301,,199.68
2215,3720,,131.81
2216,1046,,7.71
2217,2748,,94.42
2218,2763,,54.83
2219,2917,,151.09
2220,3888,,91.69
2221,2060,,145.64
2222,3799,,41.88
2223,2536,,246.92
2224,4385,,46.07
2225,3412,,182.75
2226,1193,,27.58
2227,4788,,242.99
2228,2673,,84.35
2229,922,,179.42
2230,1774,,233.82
2231,3558,,270.21
2232,1310,,251.31
2233,764,,96.62
2234,4407,,134.08
2235,2266,,20.47
2236,17,,199.80
2237,4295,,227.83
2238,3442,,60.26
2239,798,,160.30
2240,4914,,116.26
2241,1855,,279.06
2242,4479,,225.86
2243,3272,,323.87
2244,4417,,40.55
2245,2965,,40.43
2246,4298,,227.20
2247,4320,,64.55
2248,2167,,232.12
2249,268,,82.82
2250,2219,,282.28
2251,741,,133.66
2252,2760,,155.76
2253,1314,,93.48
2254,4199,,59.98
2255,2193,,307.58
2256,3297,,49.71
2257,4391,,165.28
2258,2292,,291.43
2259,1252,,306.76
2260,1897,,27.85
2261,3119,,32.17
2262,2663,,67.06
2263,2497,,28.02
2264,2705,,23.52
2265,3600,,254.78
2266,3070,,254.02
2267,2107,,62.90
2268,2107,,114.08
2269,3570,,20.99
2270,3373,,39.30
2271,4317,,34.26
2272,157,,274.05
2273,480,,152.93
2274,2481,,310.07
2275,4540,,311.41
2276,3786,,78.86
2277,4643,,87.12
2278,1813,,221.10
2279,4325,,48.53
2280,1180,,28.50
2281,521,,40.48
2282,832,,5.49
2283,1445,,55.62
2284,2803,,98.07
2285,3392,,78.17
2286,515,,310.75
2287,117,,170.01
2288,156,,133.38
2289,605,,86.96
2290,2307,,302.94
2291,250,,293.09
2292,3378,,320.22
2293,2435,,234.38
2294,2963,,222.00
2295,838,,3.11
2296,3061,,119.50
2297,1044,,187.66
2298,135,,154.13
2299,4056,,19.53
2300,4709,,300.19
2301,2281,,258.82
2302,2256,,163.01
2303,1788,,216.06
2304,3437,,154.74
2305,1417,,137.63
2306,3819,,199.22
2307,1322,,179.11
2308,3424,,290.01
2309,859,,80.86
2310,4056,,278.45
2311,159,,222.09
2312,3636,,266.40
2313,4412,,92.30
2314,1114,,267.46
2315,2742,,269.08
2316,4249,,167.37
2317,3191,,59.50
2318,1515,,223.11
2319,4221,,215.77
2320,2600,,150.32
2321,2399,,49.66
2322,1446,,232.15
2323,1039,,100.99
2324,2035,,316.76
2325,4957,,26.48
2326,42,,32.83
2327,4788,,82.94
2328,1145,,277.28
2329,1922,,42.38
2330,313,,5.35
2331,2955,,210.09
2332,4774,,244.08
2333,2284,,158.79
2334,2868,,39.57
2335,59,,140.13
2336,1459,,77.55
2337,4313,,166.13
2338,4516,,160.68
2339,316,,107.63
2340,4123,,85.73
2341,1045,,321.99
2342,1016,,76.54
2343,584,,17.11
2344,3753,,2.97
2345,3683,,230.15
2346,2746,,216.85
2347,528,,96.53
2348,770,,115.27
2349,1757,,196.42
2350,1216,,126.00
2351,1448,,129.01
2352,862,,116.50
2353,3724,,31.30
2354,1548,,2.24
2355,2755,,78.91
2356,1766,,27.06
2357,694,,327.19
2358,2050,,61.44
2359,4589,,112.95
2360,3852,,69.96
2361,898,,197.03
2362,2717,,113.96
2363,754,,147.58
2364,3229,,167.73
2365,1588,,43.04
2366,3232,,258.97
2367,1169,,263.67
2368,752,,278.56
2369,3585,,129.23
2370,2764,,155.65
2371,864,,208.04
2372,651,,323.62
2373,1321,,304.00
2374,703,,1.34
2375,2318,,270.41
2376,2801,,73.49
2377,3152,,298.92
2378,2039,,43.19
2379,579,,251.78
2380,2782,,306.47
2381,2364,,318.93
2382,4954,,206.02
2383,2776,,147.85
2384,1070,,151.33
2385,2764,,154.14
2386,2157,,213.26
2387,4413,,310.09
2388,3209,,55.64
2389,1876,,69.65
2390,2390,,72.05
2391,3975,,164.86
2392,4600,,157.12
2393,2938,,172.87
2394,858,,116.02
2395,4286,,26.48
2396,4443,,178.20
2397,960,,159.76
2398,3229,,231.30
2399,1727,,232.60
2400,970,,59.69
2401,2791,,7.58
2402,1693,,21.43
2403,4422,,53.60
2404,1752,,217.60
2405,4496,,211.32
2406,213,,23.85
2407,578,,134.13
2408,718,,142.89
2409,2938,,324.80
2410,2474,,322.11
2411,1318,,264.58
2412,1909,,126.39
2413,2203,,301.72
2414,1080,,271.18
2415,2138,,172.76
2416,1409,,241.37
2417,4615,,120.92
2418,1682,,267.44
2419,2678,,48.63
2420,2678,,54.97
2421,4657,,225.07
2422,3011,,105.62
2423,178,,141.13
2424,1003,,250.81
2425,3316,,63.73
2426,1488,,265.70
2427,262,,44.93
2428,65,,104.03
2429,2320,,191.88
2430,2450,,316.95
2431,4069,,28.76
2432,4362,,246.62
2433,2493,,35.81
2434,524,,190.40
2435,2328,,44.42
2436,1842,,13.20
2437,2833,,318.00
2438,4657,,81.78
2439,147,,78.76
2440,1190,,115.75
2441,4001,,286.95
2442,2466,,148.62
2443,2746,,172.91
2444,1519,,1.17
2445,1226,,118.13
2446,4266,,87.08
2447,2505,,102.79
2448,3189,,248.87
2449,4141,,206.36
2450,4002,,16.15
2451,4094,,21.71
2452,995,,44.75
2453,2411,,206.75
2454,4955,,160.70
2455,4463,,252.29
2456,4966,,248.29
2457,3678,,189.57
2458,4152,,265.04
2459,811,,217.62
2460,2413,,122.80
2461,2044,,212.35
2462,111,,1.08
2463,1258,,110.41
2464,1304,,52.50
2465,1858,,187.71
2466,1723,,292.68
2467,1332,,19.76
2468,3152,,255.31
2469,3052,,255.29
2470,2163,,2.56
2471,1002,,177.84
2472,4875,,14.03
2473,2606,,322.84
2474,4832,,291.54
2475,3046,,259.51
2476,3955,,151.16
2477,2233,,232.03
2478,1664,,283.01
2479,875,,86.29
2480,315,,162.47
2481,4278,,197.19
2482,1862,,10.61
2483,2316,,58.97
2484,3497,,7.24
2485,2436,,86.85
2486,1742,,116.53
2487,3822,,2.40
2488,1522,,200.48
2489,2674,,81.98
2490,2169,,215.54
2491,4637,,16.60
2492,3856,,74.24
2493,964,,324.88
2494,2373,,296.98
2495,3695,,211.18
2496,1460,,136.71
2497,3126,,285.87
2498,4385,,198.51
2499,4763,,295.64
2500,820,,204.25
2501,793,,49.31
2502,4412,,213.26
2503,2151,,162.41
2504,1179,,218.05
2505,855,,313.92
2506,1787,,157.76
2507,283,,141.52
2508,3,,8.20
2509,784,,32.07
2510,2284,,290.20
2511,4441,,97.50
2512,4283,,1.57
2513,3803,,279.51
2514,173,,95.47
2515,3649,,307.45
2516,1192,,119.24
2517,1484,,173.07
2518,3211,,292.62
2519,1511,,13.96
2520,525,,170.86
2521,2560,,309.06
2522,2724,,149.29
2523,860,,196.24
2524,1899,,302.13
2525,1601,,195.19
2526,19,,45.92
2527,4204,,227.37
2528,3694,,215.40
2529,3841,,233.61
2530,4775,,63.74
2531,1900,,203.90
2532,2261,,307.05
2533,3920,,298.43
2534,2171,,279.61
2535,1633,,253.91
2536,3175,,164.93
2537,3390,,222.42
2538,483,,95.11
2539,1865,,90.27
2540,494,,190.85
2541,1896,,134.56
2542,379,,316.95
2543,4963,,273.37
2544,4717,,153.02
2545,1795,,64.82
2546,4319,,73.28
2547,4277,,257.70
2548,4064,,105.86
2549,2993,,34.67
2550,4986,,147.22
2551,2585,,257.52
2552,4960,,271.80
2553,3662,,218.05
2554,2400,,65.40
2555,1247,,208.08
2556,1860,,52.29
2557,393,,70.38
2558,1314,,167.88
2559,2409,,208.89
2560,2854,,35.41
2561,2387,,5.98
2562,788,,320.65
2563,3600,,49.15
2564,562,,222.26
2565,4218,,198.16
2566,920,,207.69
2567,3218,,171.98
2568,3759,,305.52
2569,3458,,82.23
2570,241,,72.53
2571,3384,,39.20
2572,4163,,201.48
2573,1736,,80.59
2574,3759,,28.84
2575,2696,,249.08
2576,3297,,51.36
2577,406,,219.35
2578,3549,,23.05
2579,3032,,45.39
2580,1609,,214.45
2581,4861,,131.80
2582,708,,234.21
2583,2293,,201.87
2584,3171,,300.52
2585,4382,,192.76
2586,2718,,221.25
2587,4679,,130.65
2588,4732,,57.63
2589,3774,,87.18
2590,841,,207.29
2591,4197,,181.75
2592,756,,179.92
2593,1917,,127.56
2594,793,,189.85
2595,3367,,275.98
2596,1093,,280.86
2597,2925,,312.77
2598,228,,266.40
2599,1935,,267.79
2600,1187,,288.59
2601,2379,,149.15
2602,2548,,157.97
2603,4775,,61.70
2604,4260,,214.93
2605,928,,124.69
2606,1016,,9.66
2607,3625,,291.31
2608,367,,295.11
2609,4860,,320.50
2610,1511,,122.84
2611,857,,273.82
2612,2299,,54.08
2613,4438,,327.30
2614,3104,,59.64
2615,451,,274.95
2616,3326,,262.46
2617,1190,,210.76
2618,2365,,17.46
2619,4915,,209.69
2620,483,,112.37
2621,2095,,139.98
2622,3969,,326.38
2623,3953,,175.40
2624,2968,,129.54
2625,2494,,61.37
2626,2021,,1.24
2627,121,,185.51
2628,4892,,202.85
2629,739,,308.81
2630,2679,,31.72
2631,4083,,240.52
2632,1307,,298.74
2633,1242,,272.77
2634,4989,,217.98
2635,3623,,70.70
2636,3007,,122.70
2637,2320,,278.98
2638,4292,,150.28
2639,534,,14.75
2640,1094,,52.58
2641,1221,,194.80
2642,1788,,21.56
2643,3577,,75.14
2644,3046,,261.21
2645,2998,,241.61
2646,2383,,75.00
2647,4834,,252.75
2648,3953,,25.37
2649,3096,,152.93
2650,2197,,273.49
2651,597,,184.64
2652,825,,36.91
2653,164,,190.32
2654,1849,,303.94
2655,4556,,204.47
2656,3721,,210.27
2657,3414,,156.78
2658,4409,,192.81
2659,2125,,210.92
2660,281,,62.06
2661,4507,,247.63
2662,4408,,6.95
2663,2220,,102.25
2664,3095,,55.26
2665,2509,,205.96
2666,3923,,227.20
2667,2392,,128.22
2668,1606,,170.16
2669,4912,,295.09
2670,3750,,285.81
2671,4166,,2.38
2672,2704,,320.47
2673,3090,,227.45
2674,2900,,131.64
2675,2431,,41.26
2676,2506,,187.76
2677,3501,,217.72
2678,608,,20.70
2679,19,,224.15
2680,1708,,143.09
2681,2715,,299.52
2682,4703,,119.16
2683,779,,112.38
